Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Miami Heat,33,16,.673,—,34,15,89.0,83.7
Orlando Magic,32,17,.653,1.0,29,20,89.2,86.9
Philadelphia 76ers,27,22,.551,6.0,28,21,89.3,87.3
New York Knicks,26,23,.531,7.0,26,23,86.1,85.3
Boston Celtics,19,30,.388,14.0,21,28,92.3,94.1
Washington Wizards,18,31,.367,15.0,21,28,91.2,93.3
New Jersey Nets,15,34,.306,18.0,17,32,90.9,94.9
Indiana Pacers,33,17,.660,—,32,18,94.7,90.9
Atlanta Hawks,30,19,.612,2.5,30,19,86.0,83.2
Detroit Pistons,29,20,.592,3.5,31,18,90.2,86.6
Milwaukee Bucks,28,21,.571,4.5,28,21,91.4,89.5
Charlotte Hornets,25,24,.510,7.5,24,25,92.1,92.2
Cleveland Cavaliers,22,27,.449,10.5,21,28,86.4,88.0
Toronto Raptors,22,27,.449,10.5,21,28,91.0,92.9
Chicago Bulls,13,36,.265,19.5,9,40,81.9,91.1
Utah Jazz,37,13,.740,—,37,13,93.3,86.8
San Antonio Spurs,36,13,.735,0.5,38,11,92.9,84.8
Houston Rockets,30,19,.612,6.5,29,20,94.2,92.0
Minnesota Timberwolves,25,24,.510,11.5,25,24,92.9,92.4
Dallas Mavericks,19,31,.380,18.0,21,29,91.6,94.0
Denver Nuggets,14,35,.286,22.5,14,35,93.6,100.2
Vancouver Grizzlies,8,41,.163,28.5,10,39,88.7,97.5
Portland Trail Blazers,35,14,.714,—,37,12,94.9,87.9
Los Angeles Lakers,30,19,.612,5.0,29,20,98.6,96.1
Phoenix Suns,26,23,.531,9.0,29,20,95.5,93.3
Sacramento Kings,26,23,.531,9.0,24,25,100.2,100.7
Seattle SuperSonics,24,25,.490,11.0,22,27,94.6,95.8
Golden State Warriors,21,28,.429,14.0,20,29,88.5,90.9
Los Angeles Clippers,9,40,.184,26.0,10,39,90.1,99.0
