Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,41,15,.732,—,41,15,97.8,91.1
New York Knicks,29,27,.518,12.0,29,27,106.4,106.0
Philadelphia 76ers,29,29,.500,13.0,33,25,98.7,96.8
New Jersey Nets,17,41,.293,25.0,17,41,92.5,98.7
Toronto Raptors,16,43,.271,26.5,18,41,98.9,104.9
Chicago Bulls,39,17,.696,—,39,17,98.6,92.8
Indiana Pacers,26,31,.456,13.5,28,29,99.5,99.7
Milwaukee Bucks,22,35,.386,17.5,26,31,91.7,93.1
Detroit Pistons,21,39,.350,20.0,21,39,95.0,99.3
Cleveland Cavaliers,11,47,.190,29.0,11,47,95.8,106.1
Miami Heat,43,16,.729,—,44,15,102.3,94.4
Orlando Magic,37,22,.627,6.0,41,18,100.0,94.1
Atlanta Hawks,35,23,.603,7.5,31,27,96.4,95.5
Charlotte Bobcats,26,32,.448,16.5,24,34,94.4,96.7
Washington Wizards,15,42,.263,27.0,16,41,96.9,103.8
Oklahoma City Thunder,36,21,.632,—,32,25,104.5,102.4
Denver Nuggets,34,26,.567,3.5,35,25,107.5,104.7
Portland Trail Blazers,33,25,.569,3.5,30,28,96.5,95.8
Utah Jazz,32,27,.542,5.0,29,30,99.3,99.7
Minnesota Timberwolves,13,46,.220,24.0,18,41,101.3,107.4
Los Angeles Lakers,41,19,.683,—,42,18,102.5,96.2
Phoenix Suns,29,27,.518,10.0,28,28,105.2,105.1
Golden State Warriors,26,31,.456,13.5,23,34,102.4,105.5
Los Angeles Clippers,21,38,.356,19.5,22,37,98.3,101.9
Sacramento Kings,14,42,.250,25.0,18,38,97.9,103.3
San Antonio Spurs,48,10,.828,—,42,16,103.6,96.5
Dallas Mavericks,41,16,.719,6.5,36,21,99.2,95.6
New Orleans Hornets,35,25,.583,14.0,35,25,94.8,92.6
Memphis Grizzlies,32,27,.542,16.5,33,26,99.8,98.3
Houston Rockets,28,31,.475,20.5,30,29,105.5,105.1
