Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Cleveland Cavaliers,45,22,.672,—,43,24,110.7,106.1
Boston Celtics,43,25,.632,2.5,40,28,107.6,105.1
Washington Wizards,41,26,.612,4.0,38,29,109.0,106.9
Toronto Raptors,39,29,.574,6.5,42,26,107.1,103.7
Atlanta Hawks,37,31,.544,8.5,32,36,103.7,104.4
Indiana Pacers,35,33,.515,10.5,33,35,104.3,104.9
Milwaukee Bucks,33,34,.493,12.0,35,32,104.8,104.3
Detroit Pistons,33,35,.485,12.5,33,35,101.9,102.4
Miami Heat,33,35,.485,12.5,36,32,102.6,101.8
Chicago Bulls,32,36,.471,13.5,31,37,101.8,103.3
Charlotte Hornets,29,39,.426,16.5,35,33,104.9,104.4
New York Knicks,27,42,.391,19.0,27,42,105.3,108.6
Philadelphia 76ers,24,43,.358,21.0,21,46,102.1,108.1
Orlando Magic,24,45,.348,22.0,20,49,99.8,106.5
Brooklyn Nets,13,54,.194,32.0,18,49,106.0,114.1
Golden State Warriors,54,14,.794,—,55,13,116.2,105.1
San Antonio Spurs,52,15,.776,1.5,50,17,106.5,98.5
Houston Rockets,47,21,.691,7.0,49,19,115.5,108.1
Utah Jazz,43,26,.623,11.5,44,25,100.5,96.3
Los Angeles Clippers,40,29,.580,14.5,40,29,107.7,105.1
Oklahoma City Thunder,39,29,.574,15.0,36,32,106.8,106.1
Memphis Grizzlies,39,30,.565,15.5,37,32,101.4,100.4
Denver Nuggets,33,35,.485,21.0,35,33,111.2,110.8
Portland Trail Blazers,30,37,.448,23.5,29,38,108.1,110.2
Dallas Mavericks,29,38,.433,24.5,30,37,98.3,99.9
Minnesota Timberwolves,28,39,.418,25.5,33,34,104.9,104.9
New Orleans Pelicans,27,41,.397,27.0,28,40,103.0,105.9
Sacramento Kings,27,41,.397,27.0,27,41,103.1,106.1
Phoenix Suns,22,46,.324,32.0,23,45,107.5,112.5
Los Angeles Lakers,20,48,.294,34.0,19,49,104.4,111.8
