Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,39,25,.609,—,45,19,95.5,89.8
Philadelphia 76ers,37,26,.587,1.5,36,27,96.4,94.4
Boston Celtics,37,27,.578,2.0,33,31,93.7,93.4
Orlando Magic,33,33,.500,7.0,33,33,98.6,98.7
Washington Wizards,31,33,.484,8.0,32,32,92.0,91.8
New York Knicks,28,36,.438,11.0,28,36,95.2,96.7
Miami Heat,21,43,.328,18.0,22,42,85.4,89.5
Detroit Pistons,40,23,.635,—,42,21,90.9,86.6
Indiana Pacers,38,27,.585,3.0,38,27,96.4,94.1
New Orleans Hornets,37,29,.561,4.5,37,29,94.0,92.4
Milwaukee Bucks,32,33,.492,9.0,32,33,99.0,99.4
Atlanta Hawks,26,39,.400,15.0,24,41,93.8,97.5
Chicago Bulls,23,43,.348,18.5,22,44,94.2,98.9
Toronto Raptors,20,42,.323,19.5,19,43,90.7,96.3
Cleveland Cavaliers,11,53,.172,29.5,11,53,90.5,101.4
Dallas Mavericks,48,15,.762,—,49,14,102.3,93.3
San Antonio Spurs,45,18,.714,3.0,43,20,94.9,89.8
Minnesota Timberwolves,42,25,.627,8.0,38,29,97.8,95.9
Utah Jazz,37,27,.578,11.5,40,24,95.5,92.3
Houston Rockets,33,30,.524,15.0,35,28,93.3,92.0
Memphis Grizzlies,23,41,.359,25.5,25,39,97.4,100.7
Denver Nuggets,14,51,.215,35.0,14,51,83.1,91.2
Sacramento Kings,45,19,.703,—,46,18,101.1,94.6
Portland Trail Blazers,42,22,.656,3.0,39,25,95.2,92.0
Los Angeles Lakers,35,28,.556,9.5,34,29,98.9,97.6
Phoenix Suns,33,30,.524,11.5,32,31,95.3,95.3
Golden State Warriors,31,33,.484,14.0,32,32,101.8,102.0
Seattle SuperSonics,28,34,.452,16.0,29,33,91.6,92.5
Los Angeles Clippers,20,44,.313,25.0,22,42,92.9,97.3
