Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,12,12,.500,—,11,13,88.5,89.3
Boston Celtics,12,13,.480,0.5,13,12,94.9,94.4
New Jersey Nets,11,12,.478,0.5,12,11,88.5,88.5
Miami Heat,9,15,.375,3.0,8,16,85.7,90.0
New York Knicks,9,17,.346,4.0,8,18,86.3,91.4
Washington Wizards,8,16,.333,4.0,8,16,90.0,94.5
Orlando Magic,4,21,.160,8.5,6,19,90.8,98.2
Indiana Pacers,19,6,.760,—,18,7,89.2,83.7
New Orleans Hornets,17,9,.654,2.5,14,12,92.4,91.0
Detroit Pistons,14,10,.583,4.5,14,10,89.6,87.0
Toronto Raptors,13,11,.542,5.5,9,15,85.1,88.3
Milwaukee Bucks,12,13,.480,7.0,14,11,96.3,94.5
Chicago Bulls,7,16,.304,11.0,6,17,90.4,97.9
Atlanta Hawks,7,19,.269,12.5,8,18,91.2,96.9
Cleveland Cavaliers,6,18,.250,12.5,8,16,91.3,95.7
San Antonio Spurs,16,10,.615,—,19,7,89.9,83.5
Dallas Mavericks,15,8,.652,-0.5,16,7,101.6,96.4
Minnesota Timberwolves,15,9,.625,—,16,8,93.4,89.0
Denver Nuggets,15,9,.625,—,15,9,97.7,94.0
Memphis Grizzlies,14,10,.583,1.0,14,10,95.0,92.7
Houston Rockets,13,10,.565,1.5,13,10,86.1,84.5
Utah Jazz,13,11,.542,2.0,13,11,92.3,91.2
Los Angeles Lakers,18,5,.783,—,17,6,102.2,94.8
Sacramento Kings,16,6,.727,1.5,16,6,104.5,97.2
Portland Trail Blazers,11,11,.500,6.5,9,13,90.3,93.0
Golden State Warriors,11,11,.500,6.5,12,10,93.1,91.8
Seattle SuperSonics,11,11,.500,6.5,10,12,95.0,96.0
Los Angeles Clippers,9,11,.450,7.5,9,11,95.6,97.5
Phoenix Suns,9,16,.360,10.0,9,16,92.4,95.8
