Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,37,27,.578,—,37,27,92.1,89.9
Philadelphia 76ers,34,30,.531,3.0,43,21,93.8,89.2
New York Knicks,34,30,.531,3.0,39,25,97.7,94.8
New Jersey Nets,22,43,.338,15.5,20,45,93.5,99.1
Toronto Raptors,22,43,.338,15.5,23,42,90.6,94.4
Chicago Bulls,48,16,.750,—,49,15,96.3,88.4
Indiana Pacers,42,23,.646,6.5,40,25,97.9,94.4
Milwaukee Bucks,31,33,.484,17.0,33,31,99.6,99.1
Detroit Pistons,24,41,.369,24.5,20,45,90.6,95.8
Cleveland Cavaliers,21,43,.328,27.0,18,46,93.4,100.2
Miami Heat,46,18,.719,—,47,17,99.4,92.5
Atlanta Hawks,38,26,.594,8.0,39,25,96.3,93.1
Orlando Magic,36,28,.563,10.0,34,30,94.3,93.4
Washington Wizards,18,46,.281,28.0,20,44,93.4,99.1
Charlotte Bobcats,7,57,.109,39.0,7,57,86.9,100.8
Oklahoma City Thunder,46,18,.719,—,45,19,102.9,96.6
Denver Nuggets,36,28,.563,10.0,37,27,103.7,101.2
Utah Jazz,34,30,.531,12.0,33,31,99.7,99.3
Portland Trail Blazers,28,37,.431,18.5,31,34,97.2,97.8
Minnesota Timberwolves,26,39,.400,20.5,28,37,97.9,99.7
Los Angeles Lakers,41,24,.631,—,37,28,97.3,95.6
Los Angeles Clippers,40,24,.625,0.5,39,25,97.5,94.7
Phoenix Suns,33,31,.516,7.5,32,32,98.4,98.4
Golden State Warriors,23,41,.359,17.5,25,39,98.0,101.4
Sacramento Kings,21,43,.328,19.5,19,45,98.4,104.4
San Antonio Spurs,48,16,.750,—,47,17,103.5,96.3
Memphis Grizzlies,40,25,.615,8.5,37,28,95.1,93.2
Dallas Mavericks,36,29,.554,12.5,35,30,95.9,94.7
Houston Rockets,33,32,.508,15.5,33,32,98.3,98.2
New Orleans Hornets,20,44,.313,28.0,23,41,89.9,93.7
