Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,27,28,.491,—,29,26,100.5,99.9
Philadelphia 76ers,26,27,.491,—,23,30,98.0,99.6
New Jersey Nets,23,32,.418,4.0,19,36,89.9,93.8
Toronto Raptors,22,32,.407,4.5,24,30,99.3,100.9
New York Knicks,21,33,.389,5.5,21,33,96.2,99.4
Detroit Pistons,33,19,.635,—,33,19,91.9,88.2
Cleveland Cavaliers,31,21,.596,2.0,32,20,98.1,94.6
Chicago Bulls,27,24,.529,5.5,26,25,93.7,93.5
Indiana Pacers,27,26,.509,6.5,25,28,92.6,93.3
Milwaukee Bucks,22,30,.423,11.0,22,30,96.7,98.8
Miami Heat,40,16,.714,—,38,18,102.0,96.5
Washington Wizards,31,22,.585,7.5,27,26,101.3,101.2
Orlando Magic,28,25,.528,10.5,25,28,99.6,100.5
Charlotte Bobcats,11,40,.216,26.5,15,36,93.4,99.6
Atlanta Hawks,10,43,.189,28.5,11,42,90.7,100.0
Seattle SuperSonics,37,15,.712,—,34,18,101.3,96.8
Minnesota Timberwolves,27,27,.500,11.0,29,25,96.5,95.6
Denver Nuggets,25,29,.463,13.0,24,30,95.4,96.7
Portland Trail Blazers,21,31,.404,16.0,21,31,92.3,94.8
Utah Jazz,17,36,.321,20.5,20,33,95.4,99.1
Phoenix Suns,42,13,.764,—,41,14,110.3,102.3
Sacramento Kings,34,20,.630,7.5,32,22,102.9,100.3
Los Angeles Lakers,28,24,.538,12.5,25,27,97.7,98.2
Los Angeles Clippers,23,31,.426,18.5,25,29,95.1,95.9
Golden State Warriors,16,38,.296,25.5,18,36,95.2,100.3
San Antonio Spurs,42,12,.778,—,45,9,97.1,86.3
Dallas Mavericks,36,16,.692,5.0,36,16,102.7,97.1
Houston Rockets,32,23,.582,10.5,31,24,93.5,91.8
Memphis Grizzlies,30,24,.556,12.0,33,21,94.0,91.0
New Orleans Hornets,11,43,.204,31.0,13,41,87.7,95.5
