Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,46,32,.590,—,48,30,101.1,97.8
Brooklyn Nets,43,35,.551,3.0,37,41,98.9,99.4
New York Knicks,33,45,.423,13.0,36,42,98.4,99.6
Boston Celtics,23,55,.295,23.0,27,51,95.7,100.3
Philadelphia 76ers,17,61,.218,29.0,15,63,99.3,110.1
Indiana Pacers,54,25,.684,—,52,27,96.8,92.3
Chicago Bulls,46,32,.590,7.5,45,33,93.5,91.6
Cleveland Cavaliers,32,47,.405,22.0,30,49,97.8,101.4
Detroit Pistons,29,50,.367,25.0,30,49,100.9,104.5
Milwaukee Bucks,14,64,.179,39.5,19,59,95.1,103.3
Miami Heat,53,25,.679,—,53,25,102.8,97.3
Charlotte Bobcats,40,38,.513,13.0,38,40,96.7,97.1
Washington Wizards,40,38,.513,13.0,41,37,100.3,99.7
Atlanta Hawks,35,43,.449,18.0,37,41,101.1,101.9
Orlando Magic,23,55,.295,30.0,26,52,96.9,102.0
Oklahoma City Thunder,57,21,.731,—,55,23,106.3,99.7
Portland Trail Blazers,51,28,.646,6.5,50,29,106.5,102.6
Minnesota Timberwolves,39,39,.500,18.0,47,31,106.4,103.4
Denver Nuggets,35,44,.443,22.5,34,45,104.3,106.4
Utah Jazz,24,54,.308,33.0,21,57,94.3,101.5
Los Angeles Clippers,55,24,.696,—,57,22,107.7,100.8
Golden State Warriors,48,30,.615,6.5,51,27,103.5,98.8
Phoenix Suns,47,31,.603,7.5,47,31,105.5,102.6
Sacramento Kings,27,52,.342,28.0,32,47,100.4,103.2
Los Angeles Lakers,25,53,.321,29.5,23,55,102.9,109.5
San Antonio Spurs,61,18,.772,—,60,19,105.4,97.3
Houston Rockets,52,26,.667,8.5,51,27,107.7,103.0
Dallas Mavericks,48,32,.600,13.5,47,33,104.9,102.5
Memphis Grizzlies,46,32,.590,14.5,42,36,95.7,94.5
New Orleans Pelicans,32,46,.410,28.5,32,46,99.7,102.3
