Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,48,16,.750,—,45,19,96.2,90.2
Miami Heat,39,27,.591,10.0,39,27,88.7,86.4
New York Knicks,38,26,.594,10.0,37,27,88.0,85.9
Orlando Magic,35,29,.547,13.0,36,28,97.9,96.3
Boston Celtics,27,37,.422,21.0,26,38,94.1,96.5
New Jersey Nets,22,44,.333,27.0,22,44,91.9,96.6
Washington Wizards,16,48,.250,32.0,18,46,92.4,99.0
Milwaukee Bucks,39,24,.619,—,38,25,100.7,97.7
Charlotte Hornets,38,27,.585,2.0,39,26,91.2,88.8
Toronto Raptors,35,30,.538,5.0,37,28,97.7,95.8
Indiana Pacers,27,36,.429,12.0,28,35,91.0,92.5
Detroit Pistons,24,40,.375,15.5,26,38,94.9,97.7
Cleveland Cavaliers,23,41,.359,16.5,21,43,91.2,96.0
Atlanta Hawks,20,45,.308,20.0,22,43,89.3,93.6
Chicago Bulls,11,52,.175,28.0,12,51,86.4,95.7
San Antonio Spurs,45,19,.703,—,49,15,96.3,88.3
Utah Jazz,44,19,.698,0.5,44,19,97.5,91.7
Dallas Mavericks,41,23,.641,4.0,42,22,99.9,95.6
Minnesota Timberwolves,38,27,.585,7.5,37,28,97.2,95.2
Houston Rockets,36,29,.554,9.5,38,27,96.6,94.2
Denver Nuggets,32,34,.485,14.0,27,39,96.5,99.0
Vancouver Grizzlies,20,46,.303,26.0,21,45,92.2,97.5
Sacramento Kings,43,20,.683,—,44,19,101.2,95.1
Los Angeles Lakers,42,21,.667,1.0,38,25,100.9,98.0
Portland Trail Blazers,42,23,.646,2.0,43,22,95.1,90.6
Phoenix Suns,38,25,.603,5.0,37,26,93.4,91.0
Seattle SuperSonics,33,33,.500,11.5,30,36,97.3,98.4
Los Angeles Clippers,22,44,.333,22.5,23,43,91.3,95.3
Golden State Warriors,16,49,.246,28.0,16,49,93.0,101.0
