Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,10,13,.435,—,12,11,100.8,100.2
Toronto Raptors,10,14,.417,0.5,10,14,96.8,98.9
New Jersey Nets,9,14,.391,1.0,11,12,97.8,99.0
New York Knicks,9,17,.346,2.5,10,16,98.7,101.8
Philadelphia 76ers,5,18,.217,5.0,7,16,94.4,100.2
Detroit Pistons,15,8,.652,—,13,10,95.8,93.9
Cleveland Cavaliers,14,9,.609,1.0,14,9,95.2,91.9
Chicago Bulls,14,10,.583,1.5,16,8,100.3,95.9
Indiana Pacers,13,13,.500,3.5,11,15,95.8,98.2
Milwaukee Bucks,10,14,.417,5.5,9,15,100.8,104.0
Orlando Magic,16,10,.615,—,13,13,92.8,92.3
Washington Wizards,12,11,.522,2.5,12,11,104.7,103.7
Miami Heat,10,13,.435,4.5,8,15,93.3,98.1
Atlanta Hawks,9,14,.391,5.5,9,14,95.7,98.2
Charlotte Bobcats,6,17,.261,8.5,6,17,91.7,98.9
Utah Jazz,18,6,.750,—,16,8,102.8,98.3
Denver Nuggets,13,9,.591,4.0,13,9,108.5,105.3
Portland Trail Blazers,11,14,.440,7.5,9,16,93.1,97.3
Minnesota Timberwolves,10,11,.476,6.5,10,11,93.0,93.2
Seattle SuperSonics,10,15,.400,8.5,12,13,98.8,99.8
Phoenix Suns,17,6,.739,—,16,7,110.6,104.2
Los Angeles Lakers,16,8,.667,1.5,15,9,104.0,100.7
Golden State Warriors,12,13,.480,6.0,13,12,106.5,106.4
Sacramento Kings,10,12,.455,6.5,11,11,99.3,99.8
Los Angeles Clippers,10,13,.435,7.0,9,14,95.8,98.6
San Antonio Spurs,19,6,.760,—,20,5,100.3,90.6
Dallas Mavericks,17,7,.708,1.5,16,8,97.5,93.2
Houston Rockets,15,9,.625,3.5,16,8,95.5,90.8
New Orleans/Oklahoma City Hornets,10,12,.455,7.5,8,14,90.5,93.9
Memphis Grizzlies,5,19,.208,13.5,9,15,92.2,96.0
