Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,14,6,.700,—,17,3,98.7,87.0
Boston Celtics,9,9,.500,4.0,10,8,89.8,87.9
New York Knicks,7,13,.350,7.0,9,11,93.7,95.6
New Jersey Nets,7,13,.350,7.0,6,14,92.5,98.9
Toronto Raptors,6,14,.300,8.0,5,15,87.2,93.9
Chicago Bulls,17,4,.810,—,17,4,97.0,87.0
Indiana Pacers,12,6,.667,3.5,10,8,92.4,90.7
Milwaukee Bucks,8,11,.421,8.0,9,10,93.8,95.2
Cleveland Cavaliers,7,11,.389,8.5,7,11,94.1,97.6
Detroit Pistons,4,17,.190,13.0,4,17,85.8,95.8
Miami Heat,14,5,.737,—,14,5,104.2,96.4
Atlanta Hawks,14,6,.700,0.5,14,6,97.7,92.2
Orlando Magic,12,7,.632,2.0,11,8,92.7,90.9
Washington Wizards,4,16,.200,10.5,4,16,88.9,98.3
Charlotte Bobcats,3,18,.143,12.0,3,18,88.9,100.6
Oklahoma City Thunder,16,3,.842,—,13,6,100.4,94.2
Denver Nuggets,14,5,.737,2.0,14,5,105.8,98.6
Portland Trail Blazers,12,8,.600,4.5,13,7,97.4,92.4
Utah Jazz,11,7,.611,4.5,10,8,97.0,95.9
Minnesota Timberwolves,9,10,.474,7.0,11,8,95.1,93.5
Los Angeles Clippers,10,6,.625,—,9,7,97.1,95.8
Los Angeles Lakers,11,9,.550,1.0,11,9,92.4,91.0
Phoenix Suns,7,12,.368,4.5,7,12,91.2,95.1
Golden State Warriors,6,12,.333,5.0,7,11,96.3,99.7
Sacramento Kings,6,14,.300,6.0,3,17,90.6,102.3
San Antonio Spurs,12,8,.600,—,12,8,98.5,95.3
Dallas Mavericks,12,8,.600,—,12,8,93.1,89.8
Houston Rockets,12,8,.600,—,12,8,98.2,95.8
Memphis Grizzlies,10,9,.526,1.5,11,8,94.3,92.5
New Orleans Hornets,4,15,.211,7.5,7,12,87.8,91.1
