Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,45,33,.577,—,42,36,99.5,98.3
New Jersey Nets,37,40,.481,7.5,36,41,97.5,98.5
Philadelphia 76ers,32,45,.416,12.5,30,47,94.5,97.8
New York Knicks,32,46,.410,13.0,32,46,97.6,100.3
Boston Celtics,23,54,.299,21.5,29,48,96.0,99.5
Detroit Pistons,50,27,.649,—,50,27,96.1,91.8
Chicago Bulls,47,32,.595,4.0,52,27,98.8,94.1
Cleveland Cavaliers,46,32,.590,4.5,48,30,96.4,93.3
Indiana Pacers,34,43,.442,16.0,32,45,95.3,97.6
Milwaukee Bucks,26,51,.338,24.0,28,49,99.7,104.0
Miami Heat,42,36,.538,—,37,41,95.1,95.8
Washington Wizards,39,38,.506,2.5,38,39,105.5,105.7
Orlando Magic,36,41,.468,5.5,39,38,94.7,94.5
Charlotte Bobcats,32,47,.405,10.5,29,50,96.9,100.8
Atlanta Hawks,29,49,.372,13.0,27,51,93.7,98.2
Utah Jazz,48,29,.623,—,46,31,101.1,98.4
Denver Nuggets,41,36,.532,7.0,42,35,104.9,103.6
Minnesota Timberwolves,32,45,.416,16.0,31,46,96.0,98.8
Portland Trail Blazers,31,46,.403,17.0,29,48,93.9,97.5
Seattle SuperSonics,31,47,.397,17.5,33,45,99.5,101.7
Phoenix Suns,58,19,.753,—,55,22,110.3,103.1
Los Angeles Lakers,40,38,.513,18.5,39,39,103.2,103.4
Golden State Warriors,38,40,.487,20.5,35,43,105.9,107.3
Los Angeles Clippers,37,40,.481,21.0,36,41,95.2,96.0
Sacramento Kings,32,45,.416,26.0,35,42,100.9,102.3
Dallas Mavericks,64,13,.831,—,58,19,100.4,92.8
San Antonio Spurs,56,21,.727,8.0,61,16,98.8,89.7
Houston Rockets,49,29,.628,15.5,53,25,96.4,91.4
New Orleans/Oklahoma City Hornets,37,41,.474,27.5,34,44,94.9,96.6
Memphis Grizzlies,19,60,.241,46.0,25,54,101.0,107.0
