Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,4,4,.500,—,3,5,103.3,107.1
Boston Celtics,4,4,.500,—,4,4,96.1,96.4
Toronto Raptors,3,5,.375,1.0,4,4,96.6,95.9
Brooklyn Nets,2,4,.333,1.0,2,4,97.3,100.2
New York Knicks,2,4,.333,1.0,2,4,93.0,97.8
Indiana Pacers,8,0,1.000,—,7,1,94.9,84.5
Chicago Bulls,3,3,.500,4.0,3,3,92.3,91.0
Milwaukee Bucks,2,3,.400,4.5,2,3,94.0,96.0
Cleveland Cavaliers,3,5,.375,5.0,2,6,92.5,98.6
Detroit Pistons,2,4,.333,5.0,3,3,102.0,102.8
Miami Heat,4,3,.571,—,4,3,105.1,100.9
Atlanta Hawks,4,3,.571,—,4,3,104.7,102.1
Charlotte Bobcats,3,4,.429,1.0,2,5,90.9,96.6
Orlando Magic,3,5,.375,1.5,4,4,100.6,99.8
Washington Wizards,2,4,.333,1.5,3,3,105.0,106.8
Oklahoma City Thunder,5,1,.833,—,4,2,102.8,100.3
Portland Trail Blazers,5,2,.714,0.5,4,3,104.1,100.3
Minnesota Timberwolves,5,3,.625,1.0,6,2,106.3,100.3
Denver Nuggets,2,4,.333,3.0,2,4,98.7,101.2
Utah Jazz,0,8,.000,6.0,1,7,86.9,100.6
Phoenix Suns,5,2,.714,—,5,2,100.3,96.0
Los Angeles Clippers,5,3,.625,0.5,5,3,109.9,106.4
Golden State Warriors,4,3,.571,1.0,5,2,102.6,96.3
Los Angeles Lakers,3,5,.375,2.5,2,6,97.3,106.5
Sacramento Kings,1,5,.167,3.5,1,5,92.3,100.2
San Antonio Spurs,7,1,.875,—,6,2,100.4,91.5
Houston Rockets,5,3,.625,2.0,5,3,106.1,103.6
Dallas Mavericks,4,3,.571,2.5,4,3,107.0,104.4
Memphis Grizzlies,3,4,.429,3.5,3,4,95.7,98.9
New Orleans Pelicans,3,4,.429,3.5,4,3,96.0,94.7
