Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,32,20,.615,—,33,19,90.4,86.8
New York Knicks,26,29,.473,7.5,25,30,91.3,92.5
Boston Celtics,23,32,.418,10.5,25,30,94.6,96.1
Miami Heat,23,32,.418,10.5,22,33,87.1,89.5
Philadelphia 76ers,22,32,.407,11.0,24,30,89.1,90.5
Washington Wizards,16,36,.308,16.0,17,35,90.8,95.8
Orlando Magic,14,42,.250,20.0,17,39,94.8,100.9
Indiana Pacers,39,15,.722,—,37,17,89.6,84.9
Detroit Pistons,34,22,.607,6.0,34,22,89.7,86.8
New Orleans Hornets,30,24,.556,9.0,28,26,92.0,91.6
Milwaukee Bucks,28,25,.528,10.5,29,24,96.5,95.2
Toronto Raptors,25,28,.472,13.5,23,30,85.1,87.0
Cleveland Cavaliers,20,34,.370,19.0,20,34,91.9,95.5
Atlanta Hawks,18,36,.333,21.0,17,37,89.0,94.1
Chicago Bulls,16,38,.296,23.0,15,39,89.5,95.5
Minnesota Timberwolves,38,15,.717,—,37,16,95.6,90.2
San Antonio Spurs,36,18,.667,2.5,40,14,90.0,83.6
Dallas Mavericks,34,20,.630,4.5,33,21,103.4,100.0
Denver Nuggets,32,23,.582,7.0,32,23,97.2,95.0
Houston Rockets,31,22,.585,7.0,34,19,87.6,84.2
Memphis Grizzlies,31,22,.585,7.0,31,22,96.8,94.4
Utah Jazz,26,29,.473,13.0,24,31,89.0,90.7
Sacramento Kings,38,13,.745,—,38,13,105.5,98.0
Los Angeles Lakers,33,19,.635,5.5,32,20,97.1,94.1
Seattle SuperSonics,25,27,.481,13.5,24,28,97.6,98.8
Portland Trail Blazers,25,28,.472,14.0,22,31,91.6,93.8
Golden State Warriors,23,29,.442,15.5,24,28,94.4,95.2
Los Angeles Clippers,22,30,.423,16.5,22,30,96.2,98.6
Phoenix Suns,18,38,.321,22.5,21,35,93.6,97.1
