Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Cleveland Cavaliers,18,7,.720,—,18,7,101.8,95.6
Miami Heat,16,10,.615,2.5,15,11,96.8,94.9
Indiana Pacers,16,10,.615,2.5,17,9,103.0,98.5
Chicago Bulls,15,10,.600,3.0,13,12,100.3,99.3
Toronto Raptors,17,12,.586,3.0,18,11,99.6,96.5
Atlanta Hawks,17,12,.586,3.0,16,13,101.0,100.0
Detroit Pistons,16,12,.571,3.5,16,12,101.8,100.0
Charlotte Hornets,15,11,.577,3.5,16,10,102.7,99.0
Orlando Magic,15,12,.556,4.0,16,11,100.6,98.5
Boston Celtics,14,13,.519,5.0,17,10,103.0,99.5
New York Knicks,14,14,.500,5.5,13,15,98.4,99.0
Washington Wizards,11,14,.440,7.0,9,16,101.5,105.8
Milwaukee Bucks,11,18,.379,9.0,9,20,96.0,102.1
Brooklyn Nets,7,20,.259,12.0,7,20,95.7,102.6
Philadelphia 76ers,1,28,.034,19.0,4,25,91.2,104.4
Golden State Warriors,26,1,.963,—,23,4,116.0,102.6
San Antonio Spurs,23,5,.821,3.5,24,4,102.0,88.9
Oklahoma City Thunder,18,9,.667,8.0,20,7,107.7,99.6
Los Angeles Clippers,16,12,.571,10.5,15,13,102.5,101.2
Dallas Mavericks,15,12,.556,11.0,14,13,100.7,100.4
Memphis Grizzlies,15,14,.517,12.0,10,19,95.9,100.2
Houston Rockets,14,14,.500,12.5,12,16,104.3,106.0
Phoenix Suns,12,17,.414,15.0,14,15,104.4,105.1
Utah Jazz,11,14,.440,14.0,12,13,97.0,97.3
Denver Nuggets,11,16,.407,15.0,9,18,98.7,103.4
Minnesota Timberwolves,11,16,.407,15.0,13,14,102.0,102.9
Sacramento Kings,11,16,.407,15.0,11,16,104.6,106.9
Portland Trail Blazers,11,18,.379,16.0,14,15,101.6,102.6
New Orleans Pelicans,8,19,.296,18.0,8,19,102.3,108.2
Los Angeles Lakers,4,23,.148,22.0,5,22,96.6,107.2
