Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Cleveland Cavaliers,41,15,.732,—,39,17,103.1,96.9
Toronto Raptors,38,18,.679,3.0,37,19,102.4,97.6
Boston Celtics,34,25,.576,8.5,37,22,106.2,102.2
Miami Heat,32,25,.561,9.5,29,28,97.1,96.9
Indiana Pacers,31,26,.544,10.5,33,24,102.5,100.4
Atlanta Hawks,31,27,.534,11.0,33,25,102.5,100.3
Chicago Bulls,30,26,.536,11.0,27,29,101.9,102.3
Charlotte Hornets,29,27,.518,12.0,30,26,102.0,101.0
Detroit Pistons,29,29,.500,13.0,31,27,101.6,100.7
Washington Wizards,26,30,.464,15.0,24,32,102.6,104.7
Orlando Magic,25,31,.446,16.0,25,31,100.4,101.7
Milwaukee Bucks,24,34,.414,18.0,21,37,98.7,103.0
New York Knicks,24,35,.407,18.5,24,35,99.2,101.8
Brooklyn Nets,16,42,.276,26.0,16,42,97.0,103.7
Philadelphia 76ers,8,49,.140,33.5,11,46,95.9,106.5
Golden State Warriors,52,5,.912,—,46,11,115.3,103.9
San Antonio Spurs,49,9,.845,3.5,50,8,105.1,92.4
Oklahoma City Thunder,41,17,.707,11.5,42,16,109.8,102.5
Los Angeles Clippers,37,20,.649,15.0,37,20,104.8,100.2
Memphis Grizzlies,33,23,.589,18.5,26,30,98.6,99.5
Dallas Mavericks,30,28,.517,22.5,28,30,101.4,102.1
Portland Trail Blazers,30,28,.517,22.5,31,27,103.5,102.5
Houston Rockets,29,29,.500,23.5,27,31,105.6,106.8
Utah Jazz,28,29,.491,24.0,31,26,98.1,97.1
Sacramento Kings,24,32,.429,27.5,24,32,107.1,109.1
New Orleans Pelicans,23,34,.404,29.0,23,34,102.7,105.6
Denver Nuggets,23,35,.397,29.5,23,35,100.6,103.7
Minnesota Timberwolves,18,40,.310,34.5,22,36,100.9,104.6
Phoenix Suns,14,44,.241,38.5,16,42,100.5,107.6
Los Angeles Lakers,11,48,.186,42.0,13,46,97.6,107.1
