Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,5,4,.556,—,5,4,88.7,86.9
New Jersey Nets,5,5,.500,0.5,6,4,85.9,84.4
Philadelphia 76ers,5,5,.500,0.5,5,5,94.1,92.9
Washington Wizards,3,6,.333,2.0,4,5,91.6,91.9
New York Knicks,2,7,.222,3.0,3,6,86.3,91.1
Miami Heat,2,8,.200,3.5,1,9,81.5,92.4
Orlando Magic,1,9,.100,4.5,2,8,88.3,96.4
Indiana Pacers,8,2,.800,—,7,3,87.7,83.4
New Orleans Hornets,7,3,.700,1.0,6,4,98.5,95.7
Detroit Pistons,6,4,.600,2.0,7,3,94.0,89.5
Milwaukee Bucks,5,4,.556,2.5,6,3,97.9,92.9
Toronto Raptors,5,5,.500,3.0,3,7,77.8,84.0
Chicago Bulls,4,7,.364,4.5,2,9,88.5,98.0
Atlanta Hawks,3,7,.300,5.0,3,7,89.9,95.0
Cleveland Cavaliers,3,7,.300,5.0,4,6,90.3,93.4
Houston Rockets,6,3,.667,—,7,2,90.7,82.7
Dallas Mavericks,6,4,.600,0.5,7,3,98.3,93.7
San Antonio Spurs,6,5,.545,1.0,7,4,87.2,83.5
Memphis Grizzlies,5,4,.556,1.0,5,4,93.6,91.3
Denver Nuggets,5,4,.556,1.0,5,4,90.7,90.3
Minnesota Timberwolves,5,5,.500,1.5,6,4,88.2,86.0
Utah Jazz,5,5,.500,1.5,4,6,91.7,93.1
Los Angeles Lakers,8,2,.800,—,7,3,100.9,95.2
Seattle SuperSonics,6,2,.750,1.0,5,3,97.9,94.4
Sacramento Kings,6,4,.600,2.0,6,4,101.9,98.7
Los Angeles Clippers,4,2,.667,2.0,3,3,103.8,104.7
Portland Trail Blazers,5,4,.556,2.5,4,5,90.9,93.2
Golden State Warriors,4,5,.444,3.5,5,4,93.6,91.9
Phoenix Suns,3,6,.333,4.5,4,5,91.2,92.9
