Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Atlanta Hawks,20,12,.625,—,18,14,101.9,99.8
Cleveland Cavaliers,19,9,.679,-1.0,18,10,99.9,95.3
Toronto Raptors,19,12,.613,0.5,20,11,100.1,96.4
Miami Heat,18,11,.621,0.5,17,12,96.9,94.8
Boston Celtics,18,13,.581,1.5,20,11,103.1,98.7
Indiana Pacers,17,12,.586,1.5,18,11,102.7,98.7
Orlando Magic,17,13,.567,2.0,17,13,101.0,98.9
Detroit Pistons,17,14,.548,2.5,17,14,101.1,99.9
Chicago Bulls,16,12,.571,2.0,15,13,100.9,100.1
Charlotte Hornets,16,13,.552,2.5,17,12,101.8,99.0
Washington Wizards,14,14,.500,4.0,12,16,102.2,104.6
New York Knicks,14,18,.438,6.0,14,18,97.7,99.6
Milwaukee Bucks,12,19,.387,7.5,9,22,96.4,102.3
Brooklyn Nets,8,22,.267,11.0,8,22,96.7,103.4
Philadelphia 76ers,2,30,.063,18.0,5,27,92.0,104.7
Golden State Warriors,28,1,.966,—,25,4,114.6,101.3
San Antonio Spurs,26,6,.813,3.5,28,4,101.8,88.7
Oklahoma City Thunder,21,10,.677,8.0,23,8,107.9,99.6
Los Angeles Clippers,18,13,.581,11.0,17,14,102.4,100.7
Dallas Mavericks,17,13,.567,11.5,15,15,101.8,101.4
Memphis Grizzlies,17,16,.515,13.0,13,20,96.4,99.7
Houston Rockets,16,16,.500,13.5,15,17,103.7,105.0
Utah Jazz,12,16,.429,15.5,14,14,97.3,97.6
Sacramento Kings,12,18,.400,16.5,12,18,104.2,106.8
Portland Trail Blazers,13,20,.394,17.0,15,18,101.1,102.0
Denver Nuggets,12,19,.387,17.0,11,20,99.2,103.9
Phoenix Suns,12,20,.375,17.5,14,18,103.7,105.4
Minnesota Timberwolves,11,19,.367,17.5,12,18,100.8,103.4
New Orleans Pelicans,10,20,.333,18.5,11,19,102.5,107.1
Los Angeles Lakers,5,26,.161,24.0,6,25,96.2,107.3
