Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,28,4,.875,—,26,6,101.5,90.8
New Jersey Nets,15,16,.484,12.5,13,18,100.5,103.0
Philadelphia 76ers,12,18,.400,15.0,13,17,94.4,96.3
Toronto Raptors,12,19,.387,15.5,12,19,96.4,100.1
New York Knicks,11,18,.379,15.5,11,18,104.7,108.6
Cleveland Cavaliers,26,4,.867,—,26,4,101.7,89.1
Detroit Pistons,18,11,.621,7.5,15,14,95.4,94.8
Chicago Bulls,14,17,.452,12.5,13,18,100.2,102.6
Milwaukee Bucks,14,17,.452,12.5,15,16,96.8,96.9
Indiana Pacers,10,20,.333,16.0,13,17,102.2,104.4
Orlando Magic,24,7,.774,—,23,8,100.6,93.5
Atlanta Hawks,20,10,.667,3.5,19,11,97.9,94.5
Miami Heat,16,13,.552,7.0,15,14,96.2,96.0
Charlotte Bobcats,11,20,.355,13.0,13,18,91.4,93.5
Washington Wizards,6,23,.207,17.0,9,20,95.4,101.4
Denver Nuggets,20,12,.625,—,19,13,102.3,99.3
Portland Trail Blazers,19,12,.613,0.5,20,11,99.2,95.3
Utah Jazz,19,14,.576,1.5,20,13,100.5,97.3
Minnesota Timberwolves,6,24,.200,13.0,8,22,95.7,102.7
Oklahoma City Thunder,3,29,.094,17.0,7,25,93.2,102.3
Los Angeles Lakers,25,5,.833,—,24,6,107.3,97.6
Phoenix Suns,17,12,.586,7.5,15,14,103.1,102.5
Golden State Warriors,10,23,.303,16.5,10,23,105.4,111.3
Los Angeles Clippers,8,21,.276,16.5,8,21,93.7,100.2
Sacramento Kings,7,24,.226,18.5,6,25,96.0,105.8
San Antonio Spurs,20,10,.667,—,18,12,96.9,93.6
Houston Rockets,20,12,.625,1.0,20,12,98.0,94.3
New Orleans Hornets,18,9,.667,0.5,17,10,95.1,91.6
Dallas Mavericks,18,12,.600,2.0,18,12,99.8,96.9
Memphis Grizzlies,10,21,.323,10.5,10,21,94.8,100.1
