Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,32,29,.525,—,31,30,98.8,98.7
New Jersey Nets,28,33,.459,4.0,28,33,97.4,98.5
New York Knicks,28,34,.452,4.5,27,35,99.7,101.7
Philadelphia 76ers,22,38,.367,9.5,23,37,95.2,98.6
Boston Celtics,17,42,.288,14.0,23,36,96.9,100.2
Detroit Pistons,37,21,.638,—,37,21,96.1,92.6
Cleveland Cavaliers,35,25,.583,3.0,36,24,95.9,93.3
Chicago Bulls,35,27,.565,4.0,41,21,99.5,94.9
Indiana Pacers,29,30,.492,8.5,26,33,96.5,98.1
Milwaukee Bucks,22,39,.361,16.5,23,38,100.0,103.6
Washington Wizards,34,25,.576,—,30,29,105.2,105.2
Miami Heat,30,29,.508,4.0,26,33,96.0,97.4
Orlando Magic,29,33,.468,6.5,31,31,94.0,94.0
Atlanta Hawks,22,39,.361,13.0,20,41,92.7,97.6
Charlotte Bobcats,22,39,.361,13.0,19,42,95.1,100.7
Utah Jazz,41,19,.683,—,38,22,102.9,98.8
Denver Nuggets,29,29,.500,11.0,31,27,105.0,104.0
Minnesota Timberwolves,27,33,.450,14.0,26,34,96.7,98.5
Seattle SuperSonics,25,35,.417,16.0,26,34,99.5,101.5
Portland Trail Blazers,25,36,.410,16.5,23,38,94.5,98.0
Phoenix Suns,46,14,.767,—,44,16,110.5,102.7
Los Angeles Lakers,33,28,.541,13.5,33,28,103.4,102.3
Los Angeles Clippers,29,31,.483,17.0,27,33,94.9,96.2
Sacramento Kings,28,32,.467,18.0,30,30,101.1,101.1
Golden State Warriors,27,35,.435,20.0,26,36,105.0,107.5
Dallas Mavericks,51,9,.850,—,46,14,100.4,92.2
San Antonio Spurs,43,18,.705,8.5,48,13,98.4,89.8
Houston Rockets,36,24,.600,15.0,39,21,95.4,91.1
New Orleans/Oklahoma City Hornets,28,33,.459,23.5,25,36,93.2,95.5
Memphis Grizzlies,15,46,.246,36.5,20,41,100.9,106.1
