Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,15,6,.714,—,13,8,95.3,91.5
Boston Celtics,13,6,.684,1.0,11,8,96.2,93.6
New Jersey Nets,13,7,.650,1.5,15,5,97.4,89.3
Orlando Magic,12,9,.571,3.0,10,11,98.5,99.4
Washington Wizards,9,11,.450,5.5,12,8,90.9,88.7
New York Knicks,5,13,.278,8.5,7,11,92.3,96.2
Miami Heat,5,15,.250,9.5,5,15,82.2,88.6
Indiana Pacers,15,5,.750,—,14,6,96.9,91.4
New Orleans Hornets,15,6,.714,0.5,14,7,95.7,91.2
Detroit Pistons,12,7,.632,2.5,11,8,86.2,84.1
Atlanta Hawks,10,10,.500,5.0,9,11,97.1,97.8
Milwaukee Bucks,8,11,.421,6.5,10,9,96.7,96.1
Toronto Raptors,7,13,.350,8.0,6,14,88.8,94.9
Chicago Bulls,5,15,.250,10.0,5,15,92.7,101.1
Cleveland Cavaliers,3,18,.143,12.5,3,18,86.4,99.2
Dallas Mavericks,18,2,.900,—,17,3,104.7,92.6
San Antonio Spurs,12,9,.571,6.5,14,7,91.2,87.2
Utah Jazz,12,9,.571,6.5,13,8,94.5,91.1
Houston Rockets,11,8,.579,6.5,12,7,89.8,86.8
Minnesota Timberwolves,11,10,.524,7.5,9,12,95.1,96.7
Denver Nuggets,6,14,.300,12.0,4,16,78.9,87.0
Memphis Grizzlies,3,18,.143,15.5,5,16,93.3,100.8
Sacramento Kings,18,5,.783,—,18,5,99.4,91.5
Seattle SuperSonics,11,9,.550,5.5,11,9,95.4,93.9
Phoenix Suns,10,9,.526,6.0,8,11,86.8,88.7
Portland Trail Blazers,9,9,.500,6.5,10,8,89.1,87.8
Los Angeles Lakers,9,13,.409,8.5,9,13,94.3,96.3
Los Angeles Clippers,8,12,.400,8.5,8,12,93.2,95.4
Golden State Warriors,7,13,.350,9.5,9,11,98.9,99.7
