Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,36,9,.800,—,36,9,100.6,91.1
Philadelphia 76ers,20,21,.488,14.0,21,20,96.3,95.7
New Jersey Nets,19,23,.452,15.5,16,26,98.7,101.9
New York Knicks,17,24,.415,17.0,16,25,103.2,106.3
Toronto Raptors,16,28,.364,19.5,18,26,97.0,99.9
Cleveland Cavaliers,32,8,.800,—,33,7,100.7,89.6
Detroit Pistons,24,17,.585,8.5,21,20,93.2,92.7
Milwaukee Bucks,21,24,.467,13.5,24,21,98.5,97.7
Chicago Bulls,18,25,.419,15.5,17,26,99.2,102.3
Indiana Pacers,15,27,.357,18.0,18,24,104.2,106.7
Orlando Magic,33,9,.786,—,32,10,101.8,93.6
Atlanta Hawks,25,16,.610,7.5,23,18,98.2,96.6
Miami Heat,22,19,.537,10.5,20,21,96.4,96.6
Charlotte Bobcats,17,25,.405,16.0,18,24,91.5,93.7
Washington Wizards,9,33,.214,24.0,12,30,94.7,101.4
Denver Nuggets,28,15,.651,—,26,17,104.3,100.9
Portland Trail Blazers,25,17,.595,2.5,25,17,98.0,95.3
Utah Jazz,25,18,.581,3.0,26,17,102.0,99.0
Minnesota Timberwolves,13,27,.325,13.5,15,25,98.0,101.6
Oklahoma City Thunder,9,34,.209,19.0,12,31,96.0,102.8
Los Angeles Lakers,34,8,.810,—,32,10,107.8,99.1
Phoenix Suns,23,17,.575,10.0,22,18,104.5,103.3
Golden State Warriors,13,30,.302,21.5,15,28,107.4,112.2
Sacramento Kings,10,33,.233,24.5,10,33,98.8,107.7
Los Angeles Clippers,9,32,.220,24.5,11,30,93.1,100.3
San Antonio Spurs,28,13,.683,—,25,16,96.9,93.7
Houston Rockets,27,16,.628,2.0,26,17,97.4,94.4
New Orleans Hornets,26,13,.667,1.0,24,15,95.9,92.5
Dallas Mavericks,24,18,.571,4.5,22,20,99.6,99.0
Memphis Grizzlies,11,30,.268,17.0,12,29,93.0,99.2
