Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,27,10,.730,—,29,8,97.9,89.3
Boston Celtics,20,16,.556,6.5,18,18,94.9,94.9
Orlando Magic,20,19,.513,8.0,18,21,97.3,98.4
Philadelphia 76ers,19,18,.514,8.0,19,18,94.0,93.8
Washington Wizards,19,18,.514,8.0,21,16,92.4,90.8
New York Knicks,13,21,.382,12.5,14,20,93.1,95.4
Miami Heat,12,25,.324,15.0,13,24,84.9,89.1
Indiana Pacers,27,10,.730,—,25,12,99.1,94.0
Detroit Pistons,24,11,.686,2.0,22,13,89.9,86.6
New Orleans Hornets,20,19,.513,8.0,22,17,93.9,92.4
Milwaukee Bucks,16,20,.444,10.5,17,19,98.6,99.4
Atlanta Hawks,14,22,.389,12.5,12,24,92.4,96.9
Chicago Bulls,13,23,.361,13.5,12,24,93.4,98.5
Toronto Raptors,9,28,.243,18.0,9,28,88.2,95.9
Cleveland Cavaliers,8,30,.211,19.5,7,31,90.1,100.0
Dallas Mavericks,31,5,.861,—,30,6,102.7,91.1
San Antonio Spurs,23,14,.622,8.5,24,13,92.4,88.6
Utah Jazz,21,15,.583,10.0,24,12,96.3,91.8
Houston Rockets,20,15,.571,10.5,21,14,91.3,88.5
Minnesota Timberwolves,19,17,.528,12.0,17,19,96.4,97.0
Memphis Grizzlies,11,25,.306,20.0,12,24,95.3,100.4
Denver Nuggets,9,27,.250,22.0,8,28,80.8,88.3
Sacramento Kings,28,10,.737,—,29,9,100.1,92.1
Phoenix Suns,24,14,.632,4.0,21,17,92.1,90.6
Portland Trail Blazers,21,14,.600,5.5,19,16,92.1,90.6
Los Angeles Lakers,17,20,.459,10.5,19,18,96.9,96.8
Seattle SuperSonics,16,20,.444,11.0,17,19,92.2,92.8
Golden State Warriors,15,21,.417,12.0,16,20,98.6,100.1
Los Angeles Clippers,14,23,.378,13.5,14,23,92.3,95.5
