Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,37,20,.649,—,41,16,96.5,90.0
Philadelphia 76ers,31,24,.564,5.0,30,25,95.9,94.6
Boston Celtics,31,25,.554,5.5,28,28,94.3,94.4
Orlando Magic,28,29,.491,9.0,27,30,97.5,98.4
Washington Wizards,26,29,.473,10.0,27,28,91.8,92.0
New York Knicks,23,32,.418,13.0,24,31,95.1,96.7
Miami Heat,19,36,.345,17.0,19,36,85.2,89.0
Detroit Pistons,37,19,.661,—,38,18,90.6,85.8
Indiana Pacers,37,19,.661,—,35,21,98.0,94.4
New Orleans Hornets,31,27,.534,7.0,32,26,94.4,92.9
Milwaukee Bucks,28,28,.500,9.0,27,29,98.1,98.3
Atlanta Hawks,21,35,.375,16.0,19,37,93.3,97.7
Chicago Bulls,20,38,.345,18.0,19,39,93.4,98.0
Toronto Raptors,17,36,.321,18.5,15,38,89.7,95.5
Cleveland Cavaliers,10,46,.179,27.0,10,46,91.1,101.5
Dallas Mavericks,44,12,.786,—,44,12,102.7,93.3
San Antonio Spurs,38,17,.691,5.5,37,18,94.4,89.8
Minnesota Timberwolves,37,21,.638,8.0,33,25,97.8,96.0
Utah Jazz,33,23,.589,11.0,36,20,96.1,91.9
Houston Rockets,30,26,.536,14.0,32,24,93.2,91.5
Memphis Grizzlies,17,38,.309,26.5,18,37,95.7,100.6
Denver Nuggets,12,45,.211,32.5,11,46,82.0,90.6
Sacramento Kings,39,18,.684,—,41,16,100.8,94.0
Portland Trail Blazers,35,20,.636,3.0,33,22,95.2,92.5
Los Angeles Lakers,30,25,.545,8.0,31,24,98.9,97.2
Phoenix Suns,30,27,.526,9.0,29,28,94.7,94.5
Golden State Warriors,27,30,.474,12.0,27,30,100.9,101.4
Seattle SuperSonics,24,31,.436,14.0,25,30,91.3,92.6
Los Angeles Clippers,19,35,.352,18.5,20,34,92.3,96.0
