Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Miami Heat,24,13,.649,—,23,14,97.3,94.1
New York Knicks,24,14,.632,0.5,22,16,92.3,90.0
Philadelphia 76ers,23,16,.590,2.0,20,19,94.1,93.6
Boston Celtics,18,20,.474,6.5,17,21,96.9,98.1
Orlando Magic,16,23,.410,9.0,17,22,101.4,103.2
New Jersey Nets,15,23,.395,9.5,17,21,96.0,97.5
Washington Wizards,12,28,.300,13.5,14,26,94.6,99.1
Indiana Pacers,26,12,.684,—,28,10,102.9,95.9
Milwaukee Bucks,22,18,.550,5.0,22,18,103.8,102.2
Detroit Pistons,21,16,.568,4.5,21,16,104.5,102.4
Charlotte Hornets,20,17,.541,5.5,20,17,99.5,97.9
Toronto Raptors,20,19,.513,6.5,18,21,98.1,99.5
Cleveland Cavaliers,16,23,.410,10.5,15,24,97.1,100.6
Atlanta Hawks,13,24,.351,12.5,15,22,99.6,102.2
Chicago Bulls,6,30,.167,19.0,7,29,85.1,94.8
San Antonio Spurs,25,15,.625,—,29,11,96.3,90.2
Utah Jazz,24,12,.667,-1.0,26,10,95.8,89.8
Minnesota Timberwolves,20,16,.556,3.0,19,17,97.8,97.1
Denver Nuggets,17,19,.472,6.0,15,21,97.0,99.8
Houston Rockets,14,24,.368,10.0,16,22,98.1,100.0
Dallas Mavericks,13,25,.342,11.0,15,23,101.2,104.2
Vancouver Grizzlies,10,27,.270,13.5,10,27,93.1,99.6
Los Angeles Lakers,33,7,.825,—,31,9,99.3,90.9
Portland Trail Blazers,29,10,.744,3.5,30,9,97.4,89.3
Seattle SuperSonics,26,13,.667,6.5,22,17,99.0,97.3
Sacramento Kings,24,12,.667,7.0,22,14,105.7,102.5
Phoenix Suns,21,15,.583,10.0,22,14,99.3,95.9
Los Angeles Clippers,10,28,.263,22.0,8,30,92.7,101.4
Golden State Warriors,7,30,.189,24.5,9,28,94.8,102.7
