Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,19,4,.826,—,17,6,117.6,109.0
Milwaukee Bucks,15,6,.714,3.0,16,5,120.8,110.1
Philadelphia 76ers,15,8,.652,4.0,12,11,114.3,113.1
Detroit Pistons,11,7,.611,5.5,10,8,111.8,110.7
Indiana Pacers,13,9,.591,5.5,14,8,106.0,102.3
Boston Celtics,11,10,.524,7.0,12,9,107.1,104.3
Charlotte Hornets,11,10,.524,7.0,14,7,114.9,110.0
Orlando Magic,10,12,.455,8.5,9,13,106.1,109.2
Washington Wizards,8,13,.381,10.0,7,14,112.9,118.2
Brooklyn Nets,8,14,.364,10.5,10,12,109.3,111.0
Miami Heat,7,13,.350,10.5,9,11,108.6,110.5
New York Knicks,7,16,.304,12.0,7,16,107.8,113.7
Atlanta Hawks,5,17,.227,13.5,5,17,107.4,117.8
Chicago Bulls,5,17,.227,13.5,5,17,104.0,112.9
Cleveland Cavaliers,4,16,.200,13.5,6,14,103.5,110.5
Los Angeles Clippers,15,6,.714,—,14,7,117.5,112.2
Golden State Warriors,15,8,.652,1.0,15,8,116.5,111.5
Denver Nuggets,14,7,.667,1.0,16,5,110.3,102.3
Oklahoma City Thunder,13,7,.650,1.5,14,6,110.4,104.4
Portland Trail Blazers,13,8,.619,2.0,12,9,112.8,110.7
Memphis Grizzlies,12,8,.600,2.5,11,9,103.6,102.0
Los Angeles Lakers,12,9,.571,3.0,11,10,112.3,112.1
New Orleans Pelicans,11,11,.500,4.5,12,10,118.5,117.0
Minnesota Timberwolves,11,11,.500,4.5,11,11,109.9,110.2
Dallas Mavericks,10,9,.526,4.0,11,8,111.1,108.5
San Antonio Spurs,10,11,.476,5.0,9,12,108.6,110.9
Sacramento Kings,10,11,.476,5.0,9,12,114.5,117.5
Utah Jazz,10,12,.455,5.5,9,13,105.3,108.1
Houston Rockets,9,11,.450,5.5,9,11,108.2,110.3
Phoenix Suns,4,17,.190,11.0,5,16,104.1,114.1
