Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Miami Heat,47,26,.644,—,45,28,95.2,91.8
New York Knicks,45,28,.616,2.0,42,31,92.3,90.4
Philadelphia 76ers,42,31,.575,5.0,38,35,94.6,93.9
Orlando Magic,38,36,.514,9.5,39,35,101.1,100.1
New Jersey Nets,31,43,.419,16.5,36,38,98.1,98.6
Boston Celtics,30,44,.405,17.5,32,42,98.9,100.6
Washington Wizards,27,47,.365,20.5,29,45,96.2,99.2
Indiana Pacers,49,24,.671,—,48,25,102.0,97.2
Charlotte Hornets,42,31,.575,7.0,42,31,98.6,96.4
Toronto Raptors,40,34,.541,9.5,35,39,97.8,98.4
Detroit Pistons,38,35,.521,11.0,40,33,104.0,102.5
Milwaukee Bucks,36,38,.486,13.5,37,37,101.0,101.2
Cleveland Cavaliers,29,45,.392,20.5,27,47,96.4,100.3
Atlanta Hawks,26,47,.356,23.0,25,48,94.3,98.8
Chicago Bulls,15,59,.203,34.5,13,61,84.1,93.8
Utah Jazz,50,23,.685,—,48,25,96.5,92.0
San Antonio Spurs,47,27,.635,3.5,53,21,95.9,89.9
Minnesota Timberwolves,45,29,.608,5.5,44,30,98.4,95.6
Dallas Mavericks,33,41,.446,17.5,34,40,100.7,101.9
Denver Nuggets,30,44,.405,20.5,31,43,98.4,100.6
Houston Rockets,28,46,.378,22.5,33,41,98.6,100.1
Vancouver Grizzlies,20,53,.274,30.0,23,50,93.5,99.0
Los Angeles Lakers,63,12,.840,—,60,15,100.6,91.2
Portland Trail Blazers,54,19,.740,8.0,54,19,97.6,90.8
Phoenix Suns,48,26,.649,14.5,51,23,98.9,93.2
Sacramento Kings,42,31,.575,20.0,45,28,105.2,101.8
Seattle SuperSonics,42,32,.568,20.5,40,34,98.0,97.0
Golden State Warriors,17,57,.230,45.5,17,57,95.0,103.5
Los Angeles Clippers,14,60,.189,48.5,11,63,91.4,103.2
