Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Cleveland Cavaliers,8,1,.889,—,7,2,109.4,102.0
Atlanta Hawks,7,2,.778,1.0,7,2,109.6,98.9
Toronto Raptors,7,2,.778,1.0,6,3,105.3,99.2
Charlotte Hornets,6,3,.667,2.0,6,3,104.4,98.9
Chicago Bulls,6,4,.600,2.5,7,3,106.2,100.8
Boston Celtics,5,4,.556,3.0,4,5,108.2,108.3
Milwaukee Bucks,5,4,.556,3.0,5,4,103.9,102.0
Detroit Pistons,5,5,.500,3.5,5,5,97.7,97.0
Brooklyn Nets,4,5,.444,4.0,4,5,106.3,107.6
Indiana Pacers,4,6,.400,4.5,4,6,108.4,112.0
Orlando Magic,4,6,.400,4.5,2,8,95.0,104.1
New York Knicks,3,6,.333,5.0,2,7,101.9,109.8
Miami Heat,2,6,.250,5.5,3,5,95.5,98.5
Washington Wizards,2,7,.222,6.0,3,6,99.9,104.1
Philadelphia 76ers,1,8,.111,7.0,1,8,96.4,108.2
Los Angeles Clippers,9,1,.900,—,9,1,107.0,91.9
Golden State Warriors,8,2,.800,1.0,7,3,116.4,108.2
San Antonio Spurs,7,3,.700,2.0,7,3,101.9,96.7
Utah Jazz,7,4,.636,2.5,7,4,97.6,93.1
Portland Trail Blazers,7,4,.636,2.5,5,6,108.7,111.1
Oklahoma City Thunder,6,4,.600,3.0,6,4,104.6,102.6
Los Angeles Lakers,6,5,.545,3.5,6,5,108.6,107.5
Houston Rockets,5,4,.556,3.5,5,4,107.0,106.7
Memphis Grizzlies,4,5,.444,4.5,3,6,97.0,102.6
Sacramento Kings,4,7,.364,5.5,4,7,99.8,103.6
Minnesota Timberwolves,3,6,.333,5.5,5,4,107.9,105.1
Denver Nuggets,3,7,.300,6.0,4,6,104.1,108.2
Phoenix Suns,3,8,.273,6.5,3,8,108.4,115.6
Dallas Mavericks,2,6,.250,6.0,3,5,97.1,102.4
New Orleans Pelicans,1,9,.100,8.0,3,7,101.3,109.5
