Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,20,15,.571,—,18,17,95.6,95.5
Philadelphia 76ers,18,19,.486,3.0,17,20,102.1,102.9
Boston Celtics,14,23,.378,7.0,16,21,99.6,101.5
New York Knicks,13,23,.361,7.5,14,22,97.6,100.8
Toronto Raptors,13,25,.342,8.5,15,23,98.8,102.0
Detroit Pistons,30,5,.857,—,27,8,99.0,90.7
Cleveland Cavaliers,20,15,.571,10.0,22,13,99.6,96.2
Indiana Pacers,20,16,.556,10.5,22,14,94.0,90.9
Milwaukee Bucks,19,17,.528,11.5,14,22,96.7,100.0
Chicago Bulls,15,22,.405,16.0,16,21,95.8,97.4
Miami Heat,23,16,.590,—,25,14,99.8,96.0
Washington Wizards,17,19,.472,4.5,19,17,100.7,100.1
Orlando Magic,13,22,.371,8.0,13,22,92.0,95.4
Charlotte Bobcats,11,27,.289,11.5,14,24,96.0,99.7
Atlanta Hawks,10,26,.278,11.5,11,25,94.5,100.4
Denver Nuggets,20,19,.513,—,21,18,100.8,99.5
Utah Jazz,20,19,.513,—,17,22,90.2,92.0
Minnesota Timberwolves,18,17,.514,—,20,15,91.7,89.9
Seattle SuperSonics,15,23,.395,4.5,13,25,100.5,105.4
Portland Trail Blazers,13,24,.351,6.0,9,28,88.5,96.0
Phoenix Suns,24,13,.649,—,26,11,105.0,99.0
Los Angeles Lakers,21,17,.553,3.5,22,16,97.6,95.2
Los Angeles Clippers,20,14,.588,2.5,19,15,97.0,95.4
Golden State Warriors,18,19,.486,6.0,17,20,99.5,100.4
Sacramento Kings,16,21,.432,8.0,18,19,98.9,99.6
San Antonio Spurs,29,9,.763,—,27,11,94.9,88.6
Dallas Mavericks,28,10,.737,1.0,26,12,99.7,94.6
Memphis Grizzlies,23,13,.639,5.0,23,13,90.5,86.9
New Orleans/Oklahoma City Hornets,18,19,.486,10.5,17,20,91.6,93.0
Houston Rockets,12,24,.333,16.0,14,22,88.8,91.6
