Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,1,0,1.000,—,1,0,102.0,92.0
New York Knicks,1,0,1.000,—,1,0,118.0,117.0
Philadelphia 76ers,1,0,1.000,—,1,0,88.0,75.0
Toronto Raptors,0,1,.000,1.0,0,1,92.0,102.0
Boston Celtics,0,1,.000,1.0,0,1,87.0,91.0
Cleveland Cavaliers,1,0,1.000,—,1,0,97.0,94.0
Indiana Pacers,1,0,1.000,—,1,0,106.0,99.0
Milwaukee Bucks,1,0,1.000,—,1,0,105.0,97.0
Chicago Bulls,1,1,.500,0.5,2,0,101.0,87.5
Detroit Pistons,0,1,.000,1.0,0,1,97.0,105.0
Orlando Magic,1,0,1.000,—,1,0,109.0,94.0
Miami Heat,0,1,.000,1.0,0,1,66.0,108.0
Washington Wizards,0,1,.000,1.0,0,1,94.0,97.0
Atlanta Hawks,0,1,.000,1.0,0,1,75.0,88.0
Charlotte Bobcats,0,1,.000,1.0,0,1,99.0,106.0
Utah Jazz,1,0,1.000,—,1,0,107.0,97.0
Minnesota Timberwolves,1,0,1.000,—,1,0,92.0,83.0
Portland Trail Blazers,1,0,1.000,—,1,0,110.0,106.0
Seattle SuperSonics,0,1,.000,1.0,0,1,106.0,110.0
Los Angeles Lakers,2,0,1.000,—,2,0,112.0,102.0
Phoenix Suns,1,1,.500,1.0,1,1,109.0,109.0
Golden State Warriors,0,1,.000,1.5,0,1,98.0,110.0
Sacramento Kings,0,1,.000,1.5,0,1,83.0,92.0
Los Angeles Clippers,0,1,.000,1.5,0,1,104.0,112.0
New Orleans/Oklahoma City Hornets,1,0,1.000,—,1,0,91.0,87.0
Houston Rockets,0,1,.000,1.0,0,1,97.0,107.0
Memphis Grizzlies,0,1,.000,1.0,0,1,117.0,118.0
