Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,23,5,.821,—,20,8,103.9,96.9
Cleveland Cavaliers,19,8,.704,3.5,16,11,110.5,107.2
Toronto Raptors,17,7,.708,4.0,18,6,111.3,103.5
Milwaukee Bucks,15,10,.600,6.5,13,12,103.9,103.8
Indiana Pacers,16,11,.593,6.5,15,12,109.0,107.5
Washington Wizards,14,12,.538,8.0,15,11,106.4,104.0
Detroit Pistons,14,12,.538,8.0,14,12,103.2,102.2
Philadelphia 76ers,13,13,.500,9.0,13,13,108.2,108.8
New York Knicks,13,13,.500,9.0,13,13,104.0,103.8
Miami Heat,12,13,.480,9.5,10,15,100.2,103.6
Brooklyn Nets,10,15,.400,11.5,10,15,108.6,111.1
Orlando Magic,11,17,.393,12.0,11,17,107.0,110.8
Charlotte Hornets,9,16,.360,12.5,11,14,104.6,106.8
Atlanta Hawks,6,20,.231,16.0,9,17,103.5,108.8
Chicago Bulls,5,20,.200,16.5,5,20,96.9,106.8
Houston Rockets,20,4,.833,—,19,5,114.4,103.3
Golden State Warriors,21,6,.778,0.5,22,5,117.2,106.1
San Antonio Spurs,19,8,.704,2.5,17,10,101.5,97.6
Minnesota Timberwolves,16,11,.593,5.5,14,13,107.1,106.3
Denver Nuggets,14,12,.538,7.0,13,13,107.3,107.7
New Orleans Pelicans,14,13,.519,7.5,13,14,110.2,111.0
Portland Trail Blazers,13,12,.520,7.5,14,11,103.3,101.2
Utah Jazz,13,14,.481,8.5,16,11,103.1,99.9
Oklahoma City Thunder,12,13,.480,8.5,15,10,101.8,99.0
Los Angeles Lakers,10,15,.400,10.5,10,15,106.0,108.7
Los Angeles Clippers,9,15,.375,11.0,10,14,105.3,107.9
Phoenix Suns,9,19,.321,13.0,8,20,107.1,115.0
Memphis Grizzlies,8,18,.308,13.0,10,16,98.2,101.6
Sacramento Kings,8,18,.308,13.0,6,20,96.1,105.5
Dallas Mavericks,7,20,.259,14.5,10,17,100.1,103.5
