Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,22,16,.579,—,28,10,94.2,87.2
Boston Celtics,19,17,.528,2.0,20,16,90.9,89.4
New York Knicks,18,19,.486,3.5,20,17,96.3,94.9
Toronto Raptors,12,25,.324,9.5,13,24,89.4,93.5
New Jersey Nets,12,26,.316,10.0,11,27,92.9,99.3
Chicago Bulls,31,8,.795,—,31,8,97.7,88.3
Indiana Pacers,23,12,.657,6.0,23,12,95.9,91.9
Milwaukee Bucks,14,23,.378,16.0,15,22,95.3,98.0
Cleveland Cavaliers,13,22,.371,16.0,12,23,93.7,98.2
Detroit Pistons,12,26,.316,18.5,10,28,89.1,95.9
Miami Heat,28,9,.757,—,29,8,103.1,94.4
Orlando Magic,24,14,.632,4.5,23,15,94.1,91.5
Atlanta Hawks,22,15,.595,6.0,21,16,93.3,91.5
Washington Wizards,8,28,.222,19.5,8,28,92.9,101.3
Charlotte Bobcats,4,31,.114,23.0,4,31,86.7,101.2
Oklahoma City Thunder,29,8,.784,—,26,11,102.1,96.2
Denver Nuggets,21,17,.553,8.5,22,16,103.7,101.0
Minnesota Timberwolves,19,19,.500,10.5,20,18,97.4,96.5
Portland Trail Blazers,18,19,.486,11.0,24,13,98.5,94.5
Utah Jazz,17,19,.472,11.5,17,19,96.4,97.5
Los Angeles Lakers,23,14,.622,—,22,15,94.0,91.4
Los Angeles Clippers,22,13,.629,—,20,15,97.8,95.6
Phoenix Suns,17,20,.459,6.0,16,21,94.5,96.3
Golden State Warriors,14,20,.412,7.5,14,20,97.0,99.8
Sacramento Kings,12,25,.324,11.0,9,28,94.8,102.3
San Antonio Spurs,25,12,.676,—,24,13,98.9,95.1
Memphis Grizzlies,22,15,.595,3.0,21,16,93.9,91.9
Dallas Mavericks,22,16,.579,3.5,23,15,94.2,91.3
Houston Rockets,21,17,.553,4.5,20,18,97.2,96.6
New Orleans Hornets,9,28,.243,16.0,11,26,88.4,93.6
