Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,4,1,.800,—,3,2,92.8,88.4
Toronto Raptors,3,1,.750,0.5,2,2,97.8,94.8
New York Knicks,2,2,.500,1.5,1,3,98.5,105.8
Philadelphia 76ers,2,4,.333,2.5,3,3,97.3,95.3
New Jersey Nets,1,2,.333,2.0,1,2,92.7,101.3
Detroit Pistons,4,0,1.000,—,3,1,104.5,94.8
Cleveland Cavaliers,3,2,.600,1.5,4,1,96.0,89.4
Milwaukee Bucks,3,2,.600,1.5,3,2,97.2,95.2
Chicago Bulls,2,3,.400,2.5,2,3,94.0,96.0
Indiana Pacers,1,2,.333,2.5,2,1,97.3,97.3
Atlanta Hawks,3,0,1.000,—,2,1,93.7,84.0
Orlando Magic,3,2,.600,1.0,3,2,96.8,93.8
Miami Heat,2,2,.500,1.5,3,1,102.8,95.0
Charlotte Bobcats,1,3,.250,2.5,1,3,90.0,96.3
Washington Wizards,0,3,.000,3.0,1,2,99.3,108.0
Utah Jazz,4,0,1.000,—,3,1,97.8,85.5
Portland Trail Blazers,2,3,.400,2.5,1,4,93.8,100.8
Denver Nuggets,1,3,.250,3.0,2,2,101.3,104.0
Minnesota Timberwolves,1,3,.250,3.0,1,3,98.3,102.0
Oklahoma City Thunder,1,3,.250,3.0,1,3,83.8,92.0
Los Angeles Lakers,4,0,1.000,—,4,0,105.8,85.0
Phoenix Suns,4,1,.800,0.5,4,1,106.4,98.2
Golden State Warriors,2,3,.400,2.5,2,3,101.2,101.6
Sacramento Kings,1,4,.200,3.5,1,4,93.4,108.4
Los Angeles Clippers,0,5,.000,4.5,0,5,84.4,105.2
New Orleans Hornets,3,1,.750,—,3,1,99.8,94.3
Houston Rockets,3,2,.600,0.5,3,2,96.2,90.8
Dallas Mavericks,2,2,.500,1.0,2,2,94.0,94.5
Memphis Grizzlies,2,3,.400,1.5,2,3,85.6,88.2
San Antonio Spurs,1,3,.250,2.0,1,3,101.8,106.5
