Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,30,9,.769,—,29,10,99.5,92.0
New York Knicks,22,17,.564,8.0,21,18,107.2,106.1
Philadelphia 76ers,16,23,.410,14.0,19,20,97.0,97.7
Toronto Raptors,13,27,.325,17.5,14,26,100.7,105.0
New Jersey Nets,10,30,.250,20.5,11,29,92.2,99.0
Chicago Bulls,27,13,.675,—,28,12,99.0,93.5
Indiana Pacers,16,21,.432,9.5,17,20,96.7,97.6
Milwaukee Bucks,14,23,.378,11.5,16,21,91.2,93.1
Detroit Pistons,14,26,.350,13.0,14,26,95.8,100.4
Cleveland Cavaliers,8,32,.200,19.0,7,33,93.6,104.9
Miami Heat,30,12,.714,—,32,10,101.6,93.7
Orlando Magic,26,14,.650,3.0,27,13,99.5,94.3
Atlanta Hawks,26,15,.634,3.5,25,16,98.1,95.3
Charlotte Bobcats,15,23,.395,13.0,14,24,92.9,96.6
Washington Wizards,11,27,.289,17.0,12,26,96.7,102.5
Oklahoma City Thunder,27,13,.675,—,23,17,104.0,102.1
Utah Jazz,27,13,.675,—,24,16,101.0,98.4
Denver Nuggets,23,16,.590,3.5,24,15,107.5,104.0
Portland Trail Blazers,21,20,.512,6.5,21,20,95.5,95.3
Minnesota Timberwolves,10,31,.244,17.5,13,28,102.3,107.9
Los Angeles Lakers,30,11,.732,—,31,10,103.8,96.0
Phoenix Suns,17,21,.447,11.5,16,22,106.2,109.0
Golden State Warriors,16,23,.410,13.0,15,24,102.4,106.3
Los Angeles Clippers,13,25,.342,15.5,15,23,98.3,101.2
Sacramento Kings,9,29,.237,19.5,12,26,97.1,102.8
San Antonio Spurs,34,6,.850,—,30,10,104.6,96.8
Dallas Mavericks,26,13,.667,7.5,23,16,96.9,94.3
New Orleans Hornets,25,16,.610,9.5,24,17,94.2,92.2
Memphis Grizzlies,19,21,.475,15.0,21,19,99.6,98.9
Houston Rockets,18,23,.439,16.5,21,20,105.2,105.0
