Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,36,20,.643,—,37,19,98.5,94.1
Toronto Raptors,31,26,.544,5.5,28,29,104.6,105.0
Philadelphia 76ers,22,36,.379,15.0,23,35,97.6,100.3
New York Knicks,20,37,.351,16.5,23,34,101.3,104.4
New Jersey Nets,5,52,.088,31.5,9,48,90.1,101.2
Cleveland Cavaliers,46,14,.767,—,44,16,102.2,95.3
Chicago Bulls,31,27,.534,14.0,27,31,97.3,98.2
Milwaukee Bucks,29,28,.509,15.5,30,27,98.1,97.5
Detroit Pistons,21,37,.362,24.0,20,38,92.5,96.8
Indiana Pacers,19,39,.328,26.0,20,38,99.5,104.2
Orlando Magic,39,20,.661,—,40,19,101.2,95.8
Atlanta Hawks,36,21,.632,2.0,37,20,101.4,97.2
Miami Heat,29,29,.500,9.5,32,26,96.4,95.0
Charlotte Bobcats,28,29,.491,10.0,30,27,95.1,94.4
Washington Wizards,20,36,.357,17.5,21,35,98.3,101.8
Denver Nuggets,39,19,.672,—,38,20,107.7,102.7
Utah Jazz,37,21,.638,2.0,38,20,101.9,97.2
Oklahoma City Thunder,34,23,.596,4.5,35,22,99.1,95.9
Portland Trail Blazers,34,27,.557,6.5,36,25,97.6,95.3
Minnesota Timberwolves,14,46,.233,26.0,14,46,97.6,106.1
Los Angeles Lakers,44,15,.746,—,42,17,102.7,96.2
Phoenix Suns,37,23,.617,7.5,36,24,109.3,106.3
Los Angeles Clippers,24,34,.414,19.5,20,38,95.7,100.2
Sacramento Kings,19,39,.328,24.5,20,38,101.1,105.6
Golden State Warriors,16,41,.281,27.0,22,35,107.4,111.0
Dallas Mavericks,38,21,.644,—,34,25,100.9,98.8
San Antonio Spurs,32,24,.571,4.5,36,20,100.5,96.5
New Orleans Hornets,31,28,.525,7.0,27,32,99.8,101.2
Houston Rockets,29,28,.509,8.0,28,29,100.9,101.2
Memphis Grizzlies,29,29,.500,8.5,27,31,101.8,102.9
