Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Milwaukee Bucks,54,19,.740,—,55,18,117.4,108.2
Toronto Raptors,51,22,.699,3.0,48,25,114.2,108.7
Philadelphia 76ers,47,25,.653,6.5,43,29,115.2,111.8
Indiana Pacers,44,29,.603,10.0,45,28,107.7,104.2
Boston Celtics,43,29,.597,10.5,47,25,112.7,107.7
Brooklyn Nets,38,36,.514,16.5,36,38,111.6,111.9
Detroit Pistons,37,34,.521,16.0,35,36,107.6,107.7
Miami Heat,35,37,.486,18.5,36,36,105.7,105.9
Orlando Magic,35,38,.479,19.0,36,37,106.1,106.3
Charlotte Hornets,32,39,.451,21.0,33,38,110.4,111.5
Washington Wizards,30,43,.411,24.0,31,42,114.3,117.0
Atlanta Hawks,25,48,.342,29.0,24,49,112.4,118.5
Chicago Bulls,21,52,.288,33.0,20,53,105.6,113.2
Cleveland Cavaliers,19,54,.260,35.0,18,55,104.4,113.3
New York Knicks,14,59,.192,40.0,17,56,105.1,114.2
Denver Nuggets,49,22,.690,—,47,24,112.0,106.8
Golden State Warriors,49,22,.690,—,48,23,117.6,111.4
Houston Rockets,46,27,.630,4.0,44,29,113.1,110.0
Portland Trail Blazers,44,27,.620,5.0,44,27,114.1,110.4
Los Angeles Clippers,43,30,.589,7.0,39,34,114.6,113.6
Oklahoma City Thunder,43,30,.589,7.0,44,29,114.5,111.1
Utah Jazz,42,30,.583,7.5,45,27,110.7,106.5
San Antonio Spurs,42,31,.575,8.0,40,33,111.7,110.3
Sacramento Kings,35,36,.493,14.0,34,37,114.1,114.8
Minnesota Timberwolves,32,40,.444,17.5,33,39,112.4,113.6
Los Angeles Lakers,31,41,.431,18.5,31,41,111.7,114.0
New Orleans Pelicans,31,43,.419,19.5,36,38,115.7,116.1
Memphis Grizzlies,29,43,.403,20.5,30,42,102.7,105.1
Dallas Mavericks,28,44,.389,21.5,31,41,108.2,110.2
Phoenix Suns,17,56,.233,33.0,18,55,107.0,116.1
