Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,3,1,.750,—,2,2,96.5,93.3
New Jersey Nets,1,1,.500,1.0,1,1,93.5,91.5
Toronto Raptors,1,2,.333,1.5,1,2,98.3,99.0
New York Knicks,1,3,.250,2.0,1,3,99.5,108.3
Boston Celtics,0,3,.000,2.5,1,2,97.3,105.3
Indiana Pacers,3,1,.750,—,3,1,100.8,95.0
Detroit Pistons,2,2,.500,1.0,2,2,98.5,95.5
Cleveland Cavaliers,2,2,.500,1.0,2,2,92.0,92.8
Chicago Bulls,2,2,.500,1.0,3,1,100.0,87.3
Milwaukee Bucks,2,2,.500,1.0,1,3,96.5,101.8
Atlanta Hawks,3,1,.750,—,3,1,94.0,89.3
Miami Heat,2,2,.500,1.0,1,3,86.3,96.8
Orlando Magic,2,2,.500,1.0,2,2,100.0,99.3
Washington Wizards,1,2,.333,1.5,2,1,107.0,106.7
Charlotte Bobcats,1,2,.333,1.5,1,2,91.3,96.7
Utah Jazz,4,0,1.000,—,3,1,106.0,96.0
Portland Trail Blazers,2,2,.500,2.0,1,3,94.0,99.0
Minnesota Timberwolves,2,3,.400,2.5,2,3,91.8,93.6
Seattle SuperSonics,1,3,.250,3.0,2,2,105.5,104.8
Denver Nuggets,0,2,.000,3.0,1,1,102.0,104.0
Los Angeles Lakers,4,1,.800,—,3,2,107.6,104.2
Los Angeles Clippers,3,1,.750,0.5,2,2,104.0,101.0
Sacramento Kings,2,2,.500,1.5,2,2,89.0,91.3
Golden State Warriors,2,3,.400,2.0,2,3,96.4,101.2
Phoenix Suns,1,3,.250,2.5,2,2,107.5,110.0
New Orleans/Oklahoma City Hornets,4,0,1.000,—,3,1,96.0,90.3
San Antonio Spurs,3,1,.750,1.0,3,1,96.5,91.5
Houston Rockets,2,2,.500,2.0,3,1,95.0,89.8
Memphis Grizzlies,1,3,.250,3.0,2,2,94.8,95.5
Dallas Mavericks,0,3,.000,3.5,0,3,90.3,103.7
