Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,25,21,.543,—,27,19,99.3,96.5
Brooklyn Nets,20,24,.455,4.0,17,27,97.3,100.3
New York Knicks,19,27,.413,6.0,20,26,97.0,98.8
Philadelphia 76ers,15,32,.319,10.5,11,36,101.1,109.9
Boston Celtics,15,33,.313,11.0,17,31,94.6,98.9
Indiana Pacers,35,10,.778,—,35,10,98.6,90.5
Chicago Bulls,23,22,.511,12.0,23,22,92.8,92.8
Detroit Pistons,18,27,.400,17.0,18,27,99.7,102.8
Cleveland Cavaliers,16,30,.348,19.5,14,32,95.8,101.6
Milwaukee Bucks,8,38,.174,27.5,9,37,91.9,101.8
Miami Heat,32,13,.711,—,30,15,104.1,98.9
Atlanta Hawks,24,21,.533,8.0,25,20,102.7,101.2
Washington Wizards,22,23,.489,10.0,21,24,98.8,99.4
Charlotte Bobcats,21,27,.438,12.5,19,29,94.4,97.2
Orlando Magic,13,35,.271,20.5,15,33,96.4,102.1
Oklahoma City Thunder,38,10,.792,—,36,12,105.9,97.8
Portland Trail Blazers,33,13,.717,4.0,30,16,108.4,103.4
Minnesota Timberwolves,23,23,.500,14.0,30,16,105.8,101.2
Denver Nuggets,22,23,.489,14.5,23,22,103.6,103.0
Utah Jazz,16,30,.348,21.0,13,33,94.8,101.0
Los Angeles Clippers,33,16,.673,—,33,16,106.0,100.3
Golden State Warriors,29,19,.604,3.5,31,17,103.5,99.0
Phoenix Suns,28,18,.609,3.5,28,18,104.9,101.4
Los Angeles Lakers,16,31,.340,16.0,15,32,100.6,106.1
Sacramento Kings,15,31,.326,16.5,19,27,101.9,104.8
San Antonio Spurs,33,13,.717,—,34,12,104.0,96.8
Houston Rockets,31,17,.646,3.0,29,19,105.0,101.6
Dallas Mavericks,27,21,.563,7.0,26,22,104.2,102.8
Memphis Grizzlies,25,20,.556,7.5,23,22,95.8,95.3
New Orleans Pelicans,19,26,.422,13.5,20,25,100.2,102.0
