Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,42,16,.724,—,41,17,96.2,90.5
Miami Heat,33,23,.589,8.0,34,22,88.6,86.0
New York Knicks,32,23,.582,8.5,32,23,87.9,85.9
Orlando Magic,29,26,.527,11.5,30,25,97.6,96.5
Boston Celtics,25,32,.439,16.5,23,34,93.6,96.2
New Jersey Nets,20,38,.345,22.0,19,39,91.0,95.9
Washington Wizards,13,44,.228,28.5,16,41,92.1,98.7
Milwaukee Bucks,35,20,.636,—,35,20,100.5,96.5
Charlotte Hornets,31,26,.544,5.0,32,25,89.9,88.2
Toronto Raptors,29,27,.518,6.5,31,25,97.6,96.3
Indiana Pacers,25,29,.463,9.5,26,28,91.1,91.8
Cleveland Cavaliers,22,32,.407,12.5,20,34,91.6,95.4
Detroit Pistons,21,35,.375,14.5,21,35,94.7,98.3
Atlanta Hawks,18,39,.316,18.0,20,37,88.0,92.2
Chicago Bulls,9,46,.164,26.0,10,45,86.4,95.9
Utah Jazz,38,17,.691,—,38,17,97.0,91.3
San Antonio Spurs,37,18,.673,1.0,41,14,96.0,88.9
Dallas Mavericks,35,22,.614,4.0,36,21,99.5,95.9
Minnesota Timberwolves,33,24,.579,6.0,32,25,97.1,95.5
Houston Rockets,30,27,.526,9.0,32,25,96.1,94.4
Denver Nuggets,29,29,.500,10.5,25,33,97.6,99.7
Vancouver Grizzlies,18,39,.316,21.0,18,39,92.1,97.1
Portland Trail Blazers,39,18,.684,—,39,18,95.4,90.4
Los Angeles Lakers,37,18,.673,1.0,33,22,101.0,98.3
Sacramento Kings,36,18,.667,1.5,38,16,100.6,94.7
Phoenix Suns,34,21,.618,4.0,34,21,94.1,91.0
Seattle SuperSonics,29,28,.509,10.0,27,30,97.7,98.4
Los Angeles Clippers,20,39,.339,20.0,22,37,91.6,95.2
Golden State Warriors,16,41,.281,23.0,16,41,94.0,100.7
