Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,22,11,.667,—,21,12,95.4,91.9
Boston Celtics,20,13,.606,2.0,19,14,94.9,92.8
Washington Wizards,18,14,.563,3.5,17,15,91.5,90.9
Orlando Magic,18,18,.500,5.5,21,15,100.4,97.9
Philadelphia 76ers,15,19,.441,7.5,18,16,88.4,87.6
New York Knicks,14,20,.412,8.5,14,20,89.1,91.5
Miami Heat,8,24,.250,13.5,10,22,84.0,88.4
Indiana Pacers,20,15,.571,—,19,16,97.4,96.5
Milwaukee Bucks,19,13,.594,-0.5,17,15,96.5,95.7
Toronto Raptors,18,16,.529,1.5,17,17,92.4,92.6
Detroit Pistons,16,17,.485,3.0,17,16,93.9,93.8
Charlotte Hornets,15,18,.455,4.0,14,19,94.0,96.1
Atlanta Hawks,13,20,.394,6.0,11,22,94.9,99.6
Cleveland Cavaliers,13,21,.382,6.5,12,22,91.8,95.8
Chicago Bulls,6,27,.182,13.0,6,27,85.2,95.3
San Antonio Spurs,24,8,.750,—,24,8,100.2,92.2
Minnesota Timberwolves,24,9,.727,0.5,24,9,101.4,94.6
Dallas Mavericks,23,11,.676,2.0,21,13,102.9,99.1
Utah Jazz,18,16,.529,7.0,18,16,96.6,95.6
Houston Rockets,11,23,.324,14.0,11,23,90.4,95.4
Denver Nuggets,10,23,.303,14.5,11,22,92.4,96.8
Memphis Grizzlies,10,24,.294,15.0,10,24,89.6,95.9
Los Angeles Lakers,25,6,.806,—,25,6,101.4,91.2
Sacramento Kings,26,9,.743,1.0,25,10,102.5,95.9
Seattle SuperSonics,18,16,.529,8.5,18,16,97.6,96.6
Los Angeles Clippers,18,17,.514,9.0,18,17,95.6,94.8
Phoenix Suns,18,17,.514,9.0,18,17,98.2,97.4
Portland Trail Blazers,15,19,.441,11.5,16,18,93.5,94.4
Golden State Warriors,12,23,.343,15.0,11,24,94.5,99.6
