Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Cleveland Cavaliers,42,19,.689,—,39,22,111.0,106.5
Boston Celtics,40,23,.635,3.0,37,26,108.0,105.4
Washington Wizards,37,24,.607,5.0,35,26,108.0,105.6
Toronto Raptors,37,26,.587,6.0,39,24,107.9,104.0
Atlanta Hawks,34,28,.548,8.5,29,33,103.7,104.5
Indiana Pacers,32,30,.516,10.5,29,33,105.2,106.0
Chicago Bulls,31,31,.500,11.5,30,32,102.6,103.1
Detroit Pistons,30,32,.484,12.5,31,31,102.0,102.2
Miami Heat,29,34,.460,14.0,32,31,102.2,101.9
Milwaukee Bucks,28,33,.459,14.0,31,30,105.1,105.1
Charlotte Hornets,27,35,.435,15.5,32,30,104.9,104.6
New York Knicks,25,38,.397,18.0,25,38,105.7,108.7
Philadelphia 76ers,23,39,.371,19.5,19,43,101.8,107.8
Orlando Magic,23,40,.365,20.0,19,44,99.9,105.8
Brooklyn Nets,10,51,.164,32.0,15,46,105.4,114.4
Golden State Warriors,51,11,.823,—,51,11,117.5,105.3
San Antonio Spurs,48,13,.787,2.5,46,15,106.5,98.2
Houston Rockets,44,19,.698,7.5,44,19,115.3,108.3
Utah Jazz,39,24,.619,12.5,41,22,100.5,96.2
Los Angeles Clippers,37,25,.597,14.0,37,25,107.8,104.9
Memphis Grizzlies,36,27,.571,15.5,34,29,101.3,100.2
Oklahoma City Thunder,35,28,.556,16.5,31,32,106.1,106.2
Denver Nuggets,28,34,.452,23.0,29,33,110.6,111.4
Portland Trail Blazers,26,35,.426,24.5,26,35,107.9,110.2
Dallas Mavericks,26,36,.419,25.0,27,35,97.9,99.7
Minnesota Timberwolves,25,37,.403,26.0,30,32,104.8,105.1
Sacramento Kings,25,37,.403,26.0,25,37,102.7,105.6
New Orleans Pelicans,25,38,.397,26.5,25,38,103.1,106.3
Phoenix Suns,21,42,.333,30.5,22,41,107.5,112.5
Los Angeles Lakers,19,44,.302,32.5,18,45,103.9,110.8
