Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Miami Heat,17,8,.680,—,16,9,98.0,94.4
New York Knicks,17,10,.630,1.0,16,11,91.8,89.5
Orlando Magic,15,11,.577,2.5,14,12,102.4,101.6
Philadelphia 76ers,14,14,.500,4.5,13,15,90.4,91.1
Boston Celtics,11,14,.440,6.0,12,13,97.0,97.8
New Jersey Nets,9,18,.333,9.0,10,17,95.3,98.4
Washington Wizards,9,18,.333,9.0,8,19,92.3,98.2
Indiana Pacers,16,9,.640,—,18,7,101.0,95.1
Charlotte Hornets,16,9,.640,—,17,8,101.6,95.8
Milwaukee Bucks,15,12,.556,2.0,14,13,101.9,101.0
Toronto Raptors,14,12,.538,2.5,14,12,97.7,96.5
Detroit Pistons,12,14,.462,4.5,13,13,103.3,102.8
Atlanta Hawks,11,15,.423,5.5,12,14,99.9,100.9
Cleveland Cavaliers,11,15,.423,5.5,10,16,99.4,102.8
Chicago Bulls,2,21,.087,13.0,3,20,85.2,96.8
San Antonio Spurs,19,9,.679,—,20,8,95.3,88.9
Utah Jazz,16,10,.615,2.0,17,9,93.9,90.2
Denver Nuggets,13,12,.520,4.5,11,14,96.6,98.5
Minnesota Timberwolves,11,13,.458,6.0,12,12,97.0,97.1
Dallas Mavericks,9,18,.333,9.5,10,17,100.3,104.2
Houston Rockets,9,18,.333,9.5,12,15,97.3,99.2
Vancouver Grizzlies,6,19,.240,11.5,6,19,93.0,100.4
Los Angeles Lakers,22,5,.815,—,20,7,96.7,89.1
Portland Trail Blazers,20,7,.741,2.0,20,7,96.2,89.3
Seattle SuperSonics,18,9,.667,4.0,15,12,100.1,99.0
Phoenix Suns,17,9,.654,4.5,18,8,101.9,95.9
Sacramento Kings,14,10,.583,6.5,14,10,104.3,102.3
Los Angeles Clippers,8,18,.308,13.5,6,20,90.1,97.7
Golden State Warriors,6,20,.231,15.5,7,19,95.4,102.2
