Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,37,19,.661,—,41,15,96.3,89.6
Boston Celtics,31,24,.564,5.5,28,27,94.3,94.3
Philadelphia 76ers,30,24,.556,6.0,29,25,95.6,94.4
Orlando Magic,27,29,.482,10.0,26,30,97.3,98.3
Washington Wizards,26,28,.481,10.0,27,27,91.6,91.7
New York Knicks,23,31,.426,13.0,24,30,95.1,96.6
Miami Heat,18,36,.333,18.0,18,36,84.9,89.0
Detroit Pistons,37,17,.685,—,37,17,90.8,85.7
Indiana Pacers,37,18,.673,0.5,35,20,98.0,94.2
New Orleans Hornets,30,27,.526,8.5,32,25,94.4,92.9
Milwaukee Bucks,27,27,.500,10.0,26,28,97.9,98.1
Atlanta Hawks,20,34,.370,17.0,19,35,93.4,97.6
Chicago Bulls,19,37,.339,19.0,19,37,93.5,98.2
Toronto Raptors,17,36,.321,19.5,15,38,89.7,95.5
Cleveland Cavaliers,10,45,.182,27.5,10,45,90.9,101.2
Dallas Mavericks,43,12,.782,—,44,11,102.7,93.2
San Antonio Spurs,37,17,.685,5.5,36,18,94.2,89.7
Minnesota Timberwolves,35,21,.625,8.5,32,24,97.4,95.6
Utah Jazz,32,22,.593,10.5,35,19,96.1,91.7
Houston Rockets,28,26,.519,14.5,30,24,93.0,91.6
Memphis Grizzlies,16,37,.302,26.0,17,36,95.8,100.9
Denver Nuggets,12,43,.218,31.0,11,44,81.7,90.4
Sacramento Kings,38,18,.679,—,41,15,100.9,94.0
Portland Trail Blazers,35,19,.648,2.0,33,21,95.3,92.4
Phoenix Suns,30,25,.545,7.5,28,27,94.8,94.5
Los Angeles Lakers,29,25,.537,8.0,30,24,98.7,97.1
Golden State Warriors,25,30,.455,12.5,26,29,100.8,101.8
Seattle SuperSonics,23,30,.434,13.5,24,29,91.2,92.6
Los Angeles Clippers,19,34,.358,17.5,19,34,92.4,96.2
