Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,10,11,.476,—,11,10,102.4,102.3
New Jersey Nets,9,10,.474,—,9,10,95.2,96.3
Boston Celtics,8,12,.400,1.5,8,12,96.9,99.7
New York Knicks,6,13,.316,3.0,7,12,91.9,94.8
Toronto Raptors,4,17,.190,6.0,6,15,96.2,103.6
Detroit Pistons,14,2,.875,—,12,4,99.3,91.4
Indiana Pacers,12,7,.632,3.5,13,6,94.3,89.5
Milwaukee Bucks,11,7,.611,4.0,8,10,97.9,99.7
Cleveland Cavaliers,11,8,.579,4.5,12,7,102.0,98.5
Chicago Bulls,10,9,.526,5.5,8,11,95.3,97.1
Miami Heat,10,10,.500,—,12,8,95.8,93.8
Washington Wizards,8,10,.444,1.0,9,9,100.1,100.1
Orlando Magic,8,11,.421,1.5,6,13,85.9,90.5
Charlotte Bobcats,5,16,.238,5.5,9,12,97.2,99.3
Atlanta Hawks,3,16,.158,6.5,4,15,90.6,98.7
Minnesota Timberwolves,12,6,.667,—,12,6,93.5,88.8
Denver Nuggets,11,10,.524,2.5,11,10,97.2,96.0
Seattle SuperSonics,9,10,.474,3.5,7,12,100.6,104.8
Utah Jazz,8,12,.400,5.0,7,13,88.1,91.5
Portland Trail Blazers,6,13,.316,6.5,3,16,85.9,95.7
Los Angeles Clippers,14,5,.737,—,12,7,98.7,94.3
Phoenix Suns,13,6,.684,1.0,14,5,103.9,96.9
Golden State Warriors,12,8,.600,2.5,12,8,98.4,95.6
Los Angeles Lakers,10,10,.500,4.5,11,9,96.2,95.5
Sacramento Kings,8,12,.400,6.5,10,10,99.2,99.2
San Antonio Spurs,16,4,.800,—,15,5,97.7,89.9
Dallas Mavericks,15,5,.750,1.0,14,6,97.8,92.7
Memphis Grizzlies,13,7,.650,3.0,14,6,89.6,84.9
New Orleans/Oklahoma City Hornets,8,11,.421,7.5,7,12,91.0,94.3
Houston Rockets,6,12,.333,9.0,7,11,86.8,88.9
