Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Cleveland Cavaliers,46,18,.719,—,45,19,103.8,97.6
Toronto Raptors,43,20,.683,2.5,41,22,102.7,98.3
Boston Celtics,39,27,.591,8.0,42,24,106.1,101.9
Miami Heat,38,27,.585,8.5,35,30,98.4,97.2
Charlotte Hornets,36,28,.563,10.0,37,27,102.9,100.7
Atlanta Hawks,36,29,.554,10.5,39,26,102.1,99.2
Indiana Pacers,34,30,.531,12.0,36,28,102.2,100.4
Detroit Pistons,33,32,.508,13.5,35,30,101.7,100.7
Chicago Bulls,32,32,.500,14.0,29,35,101.5,102.9
Washington Wizards,30,34,.469,16.0,28,36,102.6,104.7
Orlando Magic,28,36,.438,18.0,29,35,100.9,102.5
Milwaukee Bucks,27,38,.415,19.5,24,41,99.4,103.3
New York Knicks,27,40,.403,20.5,28,39,99.3,101.6
Brooklyn Nets,18,47,.277,28.5,19,46,97.6,104.2
Philadelphia 76ers,9,56,.138,37.5,13,52,96.6,107.0
Golden State Warriors,58,6,.906,—,51,13,115.3,104.4
San Antonio Spurs,55,10,.846,3.5,55,10,104.7,92.4
Oklahoma City Thunder,44,21,.677,14.5,46,19,109.9,103.2
Los Angeles Clippers,42,22,.656,16.0,42,22,104.9,100.4
Memphis Grizzlies,39,26,.600,19.5,31,34,99.5,100.0
Portland Trail Blazers,34,32,.515,25.0,34,32,103.9,103.3
Dallas Mavericks,33,32,.508,25.5,32,33,102.3,102.7
Houston Rockets,33,32,.508,25.5,30,35,105.7,106.8
Utah Jazz,30,35,.462,28.5,34,31,97.9,97.3
Denver Nuggets,27,38,.415,31.5,27,38,101.9,104.2
Sacramento Kings,25,39,.391,33.0,27,37,106.8,109.5
New Orleans Pelicans,24,40,.375,34.0,25,39,102.9,106.0
Minnesota Timberwolves,21,45,.318,38.0,24,42,101.3,105.5
Phoenix Suns,17,48,.262,41.5,18,47,100.5,107.8
Los Angeles Lakers,14,52,.212,45.0,15,51,98.0,107.1
