Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,23,8,.742,—,23,8,115.8,107.7
Milwaukee Bucks,19,9,.679,2.5,21,7,118.0,109.0
Indiana Pacers,19,10,.655,3.0,20,9,106.6,101.3
Philadelphia 76ers,19,11,.633,3.5,17,13,113.8,112.0
Boston Celtics,18,10,.643,3.5,21,7,111.8,103.8
Charlotte Hornets,14,14,.500,7.5,17,11,114.3,111.3
Detroit Pistons,13,13,.500,7.5,12,14,109.0,110.2
Orlando Magic,13,15,.464,8.5,11,17,104.3,107.3
Miami Heat,12,16,.429,9.5,13,15,107.0,108.1
Brooklyn Nets,12,18,.400,10.5,14,16,109.9,111.3
Washington Wizards,11,18,.379,11.0,10,19,112.3,117.2
New York Knicks,9,21,.300,13.5,9,21,108.9,115.2
Cleveland Cavaliers,7,22,.241,15.0,8,21,103.3,111.3
Atlanta Hawks,6,22,.214,15.5,6,22,107.9,118.4
Chicago Bulls,6,23,.207,16.0,6,23,101.4,112.3
Golden State Warriors,20,10,.667,—,19,11,116.1,111.1
Denver Nuggets,19,9,.679,—,20,8,109.9,103.5
Oklahoma City Thunder,17,10,.630,1.5,18,9,111.1,105.4
Los Angeles Clippers,17,11,.607,2.0,15,13,114.3,113.6
Los Angeles Lakers,17,11,.607,2.0,15,13,113.0,111.4
Memphis Grizzlies,16,12,.571,3.0,15,13,102.7,102.0
Portland Trail Blazers,16,13,.552,3.5,16,13,111.6,110.2
Dallas Mavericks,15,12,.556,3.5,15,12,109.4,107.6
Sacramento Kings,15,13,.536,4.0,14,14,115.6,116.0
San Antonio Spurs,15,14,.517,4.5,14,15,110.8,111.5
New Orleans Pelicans,15,15,.500,5.0,17,13,117.4,115.5
Utah Jazz,14,15,.483,5.5,15,14,107.4,107.0
Houston Rockets,13,14,.481,5.5,13,14,109.0,109.6
Minnesota Timberwolves,13,15,.464,6.0,14,14,110.5,111.0
Phoenix Suns,5,24,.172,14.5,6,23,102.1,113.2
