Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,47,29,.618,—,43,33,94.1,92.3
Philadelphia 76ers,35,41,.461,12.0,33,43,99.6,101.6
Boston Celtics,32,45,.416,15.5,34,43,98.5,100.0
Toronto Raptors,26,51,.338,21.5,32,45,101.1,103.5
New York Knicks,22,54,.289,25.0,22,54,96.3,102.6
Detroit Pistons,62,15,.805,—,58,19,97.0,89.7
Cleveland Cavaliers,46,30,.605,15.5,45,31,98.0,95.3
Milwaukee Bucks,37,40,.481,25.0,35,42,97.3,98.7
Indiana Pacers,36,40,.474,25.5,41,35,93.3,92.1
Chicago Bulls,35,41,.461,26.5,38,38,96.8,96.9
Miami Heat,50,27,.649,—,50,27,100.1,95.9
Washington Wizards,39,37,.513,10.5,42,34,101.6,100.0
Orlando Magic,32,44,.421,17.5,34,42,94.6,96.1
Atlanta Hawks,24,52,.316,25.5,25,51,96.9,101.7
Charlotte Bobcats,22,55,.286,28.0,27,50,96.8,101.3
Denver Nuggets,43,34,.558,—,41,36,100.9,100.1
Utah Jazz,37,39,.487,5.5,31,45,92.1,94.6
Seattle SuperSonics,33,43,.434,9.5,30,46,102.5,105.8
Minnesota Timberwolves,32,45,.416,11.0,35,42,92.3,93.6
Portland Trail Blazers,21,55,.276,21.5,15,61,88.7,98.1
Phoenix Suns,50,26,.658,—,51,25,108.3,102.9
Los Angeles Clippers,44,32,.579,6.0,43,33,97.6,95.9
Los Angeles Lakers,41,37,.526,10.0,44,34,98.8,97.0
Sacramento Kings,41,37,.526,10.0,42,36,98.6,97.3
Golden State Warriors,30,46,.395,20.0,33,43,98.3,100.1
San Antonio Spurs,59,18,.766,—,57,20,95.4,88.7
Dallas Mavericks,58,19,.753,1.0,56,21,99.6,92.8
Memphis Grizzlies,44,33,.571,15.0,48,29,91.9,88.6
New Orleans/Oklahoma City Hornets,37,39,.487,21.5,32,44,92.8,94.9
Houston Rockets,33,44,.429,26.0,34,43,90.5,92.0
