Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,23,3,.885,—,23,3,100.0,85.9
Toronto Raptors,15,14,.517,9.5,16,13,98.0,96.1
Philadelphia 76ers,12,16,.429,12.0,13,15,93.7,94.4
New Jersey Nets,12,16,.429,12.0,9,19,91.6,97.1
New York Knicks,8,20,.286,16.0,7,21,94.2,102.1
Detroit Pistons,21,7,.750,—,22,6,98.9,89.5
Indiana Pacers,15,14,.517,6.5,14,15,104.1,104.2
Cleveland Cavaliers,13,16,.448,8.5,11,18,96.4,100.3
Milwaukee Bucks,11,16,.407,9.5,9,18,95.7,100.9
Chicago Bulls,9,17,.346,11.0,8,18,91.5,96.6
Orlando Magic,19,11,.633,—,19,11,103.1,99.6
Atlanta Hawks,15,12,.556,2.5,13,14,94.8,94.9
Washington Wizards,14,13,.519,3.5,15,12,100.2,99.0
Charlotte Bobcats,10,16,.385,7.0,8,18,93.3,98.3
Miami Heat,8,21,.276,10.5,10,19,94.0,98.7
Denver Nuggets,17,11,.607,—,17,11,106.8,102.9
Portland Trail Blazers,16,12,.571,1.0,13,15,95.3,96.3
Utah Jazz,16,14,.533,2.0,20,10,104.7,99.7
Seattle SuperSonics,8,20,.286,9.0,8,20,98.1,105.1
Minnesota Timberwolves,4,23,.148,12.5,6,21,93.9,102.1
Phoenix Suns,19,9,.679,—,18,10,109.7,104.9
Los Angeles Lakers,18,10,.643,1.0,19,9,106.4,101.3
Golden State Warriors,17,12,.586,2.5,16,13,108.1,106.2
Sacramento Kings,11,16,.407,7.5,11,16,97.9,100.9
Los Angeles Clippers,9,17,.346,9.0,9,17,93.3,98.2
San Antonio Spurs,20,7,.741,—,20,7,99.4,92.4
Dallas Mavericks,19,10,.655,2.0,18,11,101.6,98.2
New Orleans Hornets,18,10,.643,2.5,17,11,97.0,93.6
Houston Rockets,13,15,.464,7.5,14,14,94.7,94.3
Memphis Grizzlies,8,20,.286,12.5,11,17,101.7,105.4
