Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,23,9,.719,—,23,9,114.8,107.3
Milwaukee Bucks,20,9,.690,1.5,22,7,117.6,108.8
Indiana Pacers,20,10,.667,2.0,20,10,106.7,101.2
Philadelphia 76ers,20,12,.625,3.0,18,14,113.7,112.2
Boston Celtics,18,11,.621,3.5,21,8,111.5,104.1
Detroit Pistons,14,14,.500,7.0,13,15,109.0,109.9
Orlando Magic,14,15,.483,7.5,12,17,104.0,106.7
Charlotte Hornets,14,15,.483,7.5,16,13,113.8,111.8
Miami Heat,13,16,.448,8.5,14,15,106.8,107.7
Brooklyn Nets,13,18,.419,9.5,15,16,111.0,111.8
Washington Wizards,12,18,.400,10.0,11,19,112.8,116.9
New York Knicks,9,23,.281,14.0,10,22,108.6,115.4
Cleveland Cavaliers,7,23,.233,15.0,8,22,103.4,111.8
Chicago Bulls,7,24,.226,15.5,6,25,101.2,112.0
Atlanta Hawks,6,23,.207,15.5,6,23,108.5,119.3
Golden State Warriors,21,10,.677,—,20,11,115.9,110.5
Denver Nuggets,20,9,.690,—,20,9,109.4,102.9
Oklahoma City Thunder,19,10,.655,1.0,20,9,111.4,105.0
Los Angeles Lakers,18,12,.600,2.5,17,13,113.4,111.6
Los Angeles Clippers,17,13,.567,3.5,15,15,114.4,114.1
Portland Trail Blazers,17,13,.567,3.5,16,14,112.2,110.8
Memphis Grizzlies,16,14,.533,4.5,15,15,102.2,102.4
Sacramento Kings,16,14,.533,4.5,14,16,115.4,116.4
San Antonio Spurs,16,15,.516,5.0,16,15,110.6,110.5
Dallas Mavericks,15,13,.536,4.5,15,13,109.6,108.1
Houston Rockets,15,14,.517,5.0,14,15,108.7,108.7
New Orleans Pelicans,15,16,.484,6.0,17,14,116.7,115.1
Minnesota Timberwolves,14,16,.467,6.5,15,15,110.8,110.6
Utah Jazz,14,17,.452,7.0,15,16,106.5,106.5
Phoenix Suns,7,24,.226,14.0,7,24,103.1,112.6
