Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,39,14,.736,—,37,16,96.1,90.5
Miami Heat,32,20,.615,6.5,32,20,89.3,86.2
New York Knicks,30,20,.600,7.5,30,20,88.3,85.8
Orlando Magic,27,23,.540,10.5,27,23,97.6,96.3
Boston Celtics,23,28,.451,15.0,22,29,94.3,96.2
New Jersey Nets,17,37,.315,22.5,17,37,90.6,96.1
Washington Wizards,12,39,.235,26.0,14,37,90.9,97.6
Milwaukee Bucks,30,19,.612,—,30,19,100.4,96.9
Toronto Raptors,27,24,.529,4.0,28,23,96.9,95.4
Charlotte Hornets,27,26,.509,5.0,29,24,89.8,88.4
Indiana Pacers,22,28,.440,8.5,23,27,90.8,91.6
Cleveland Cavaliers,20,29,.408,10.0,18,31,91.8,95.7
Detroit Pistons,20,32,.385,11.5,20,32,94.9,98.3
Atlanta Hawks,16,35,.314,15.0,18,33,87.6,91.7
Chicago Bulls,7,42,.143,23.0,8,41,86.5,97.0
San Antonio Spurs,34,16,.680,—,37,13,95.7,88.5
Utah Jazz,33,16,.673,0.5,34,15,97.1,91.7
Dallas Mavericks,32,20,.615,3.0,33,19,98.9,95.2
Minnesota Timberwolves,32,21,.604,3.5,29,24,96.8,95.3
Denver Nuggets,28,25,.528,7.5,24,29,98.1,99.5
Houston Rockets,26,26,.500,9.0,28,24,96.1,95.0
Vancouver Grizzlies,16,36,.308,19.0,17,35,91.8,96.9
Portland Trail Blazers,37,15,.712,—,36,16,95.3,89.8
Sacramento Kings,33,16,.673,2.5,35,14,100.6,94.4
Los Angeles Lakers,33,17,.660,3.0,29,21,100.1,97.6
Phoenix Suns,30,20,.600,6.0,30,20,93.7,91.0
Seattle SuperSonics,28,25,.528,9.5,25,28,97.8,98.6
Los Angeles Clippers,16,37,.302,21.5,18,35,90.4,94.5
Golden State Warriors,15,36,.294,21.5,15,36,94.4,100.3
