Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,65,16,.802,—,66,15,100.5,90.2
Toronto Raptors,41,40,.506,24.0,49,32,100.2,97.2
Philadelphia 76ers,40,41,.494,25.0,42,39,96.5,96.0
New Jersey Nets,33,47,.413,31.5,26,54,95.6,100.7
New York Knicks,23,58,.284,42.0,23,58,96.6,103.2
Detroit Pistons,57,23,.713,—,60,20,97.4,90.1
Cleveland Cavaliers,45,36,.556,12.5,40,41,96.7,96.9
Indiana Pacers,35,46,.432,22.5,36,45,103.6,105.2
Chicago Bulls,32,49,.395,25.5,31,50,97.2,100.5
Milwaukee Bucks,26,55,.321,31.5,22,59,97.0,103.8
Orlando Magic,50,30,.625,—,54,26,104.3,99.1
Washington Wizards,43,38,.531,7.5,40,41,99.0,99.1
Atlanta Hawks,37,43,.463,13.0,36,44,98.1,99.6
Charlotte Bobcats,31,49,.388,19.0,28,52,96.7,101.2
Miami Heat,14,67,.173,36.5,17,64,91.1,100.0
Utah Jazz,54,27,.667,—,59,22,106.5,99.2
Denver Nuggets,49,32,.605,5.0,50,31,110.5,106.9
Portland Trail Blazers,40,40,.500,13.5,37,43,95.2,96.4
Minnesota Timberwolves,21,59,.263,32.5,22,58,95.3,102.2
Seattle SuperSonics,19,62,.235,35.0,18,63,97.2,106.1
Los Angeles Lakers,56,25,.691,—,58,23,108.4,101.3
Phoenix Suns,54,27,.667,2.0,53,28,110.2,105.2
Golden State Warriors,48,33,.593,8.0,46,35,110.9,108.6
Sacramento Kings,38,43,.469,18.0,35,46,102.6,104.6
Los Angeles Clippers,23,57,.288,32.5,22,58,94.1,101.0
New Orleans Hornets,55,25,.688,—,54,26,100.7,95.4
San Antonio Spurs,55,26,.679,0.5,54,27,95.2,90.7
Houston Rockets,54,27,.667,1.5,54,27,96.8,92.2
Dallas Mavericks,50,31,.617,5.5,53,28,100.3,95.9
Memphis Grizzlies,22,58,.275,33.0,25,55,100.7,106.7
