Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,8,9,.471,—,8,9,89.5,90.2
New Jersey Nets,7,8,.467,—,9,6,87.5,85.1
Boston Celtics,7,8,.467,—,8,7,88.7,88.1
Washington Wizards,6,9,.400,1.0,6,9,92.5,94.3
New York Knicks,6,10,.375,1.5,5,11,87.1,91.6
Miami Heat,4,12,.250,3.5,4,12,86.0,93.7
Orlando Magic,1,15,.063,6.5,4,12,88.0,96.4
Indiana Pacers,14,2,.875,—,13,3,88.4,80.4
New Orleans Hornets,11,5,.688,3.0,10,6,92.4,89.6
Detroit Pistons,11,6,.647,3.5,11,6,93.6,89.2
Toronto Raptors,8,7,.533,5.5,4,11,78.8,84.4
Milwaukee Bucks,7,8,.467,6.5,9,6,94.9,92.6
Atlanta Hawks,6,11,.353,8.5,6,11,90.9,95.4
Chicago Bulls,4,12,.250,10.0,3,13,90.3,101.1
Cleveland Cavaliers,4,12,.250,10.0,5,11,89.2,93.6
Dallas Mavericks,10,6,.625,—,10,6,100.9,97.5
Houston Rockets,9,6,.600,0.5,10,5,87.2,83.6
Denver Nuggets,9,6,.600,0.5,9,6,94.5,91.5
Utah Jazz,9,6,.600,0.5,8,7,93.1,92.3
Minnesota Timberwolves,9,7,.563,1.0,9,7,90.0,87.7
San Antonio Spurs,9,7,.563,1.0,11,5,90.9,85.6
Memphis Grizzlies,6,8,.429,3.0,5,9,93.4,96.4
Los Angeles Lakers,13,3,.813,—,13,3,103.4,94.4
Sacramento Kings,11,4,.733,1.5,12,3,105.4,96.7
Portland Trail Blazers,8,7,.533,4.5,7,8,89.6,91.1
Seattle SuperSonics,7,6,.538,4.5,6,7,93.6,94.9
Golden State Warriors,7,7,.500,5.0,8,6,91.2,89.4
Phoenix Suns,7,8,.467,5.5,7,8,93.1,93.1
Los Angeles Clippers,4,7,.364,6.5,4,7,97.5,102.9
