Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,26,11,.703,—,25,12,113.4,107.7
Milwaukee Bucks,24,10,.706,0.5,26,8,116.5,107.7
Indiana Pacers,24,12,.667,1.5,25,11,107.3,100.9
Philadelphia 76ers,23,13,.639,2.5,21,15,114.5,111.6
Boston Celtics,20,14,.588,4.5,23,11,111.6,105.7
Charlotte Hornets,17,17,.500,7.5,19,15,113.0,110.8
Miami Heat,17,17,.500,7.5,18,16,106.7,105.9
Brooklyn Nets,17,20,.459,9.0,18,19,110.5,111.3
Detroit Pistons,16,17,.485,8.0,15,18,107.7,109.5
Orlando Magic,15,19,.441,9.5,13,21,103.3,107.0
Washington Wizards,13,23,.361,12.5,13,23,112.1,117.2
Atlanta Hawks,10,24,.294,14.5,9,25,109.4,118.3
Chicago Bulls,10,26,.278,15.5,8,28,100.7,109.7
New York Knicks,9,27,.250,16.5,10,26,107.8,115.6
Cleveland Cavaliers,8,28,.222,17.5,8,28,102.1,111.3
Golden State Warriors,23,13,.639,—,22,14,115.4,111.5
Denver Nuggets,22,11,.667,-0.5,22,11,109.5,104.3
Oklahoma City Thunder,22,12,.647,—,24,10,112.1,105.7
Los Angeles Clippers,21,14,.600,1.5,19,16,116.0,114.5
Portland Trail Blazers,20,15,.571,2.5,18,17,110.9,110.8
Los Angeles Lakers,20,16,.556,3.0,20,16,113.1,111.4
Houston Rockets,19,15,.559,3.0,18,16,109.8,108.6
Sacramento Kings,19,16,.543,3.5,16,19,115.3,116.7
San Antonio Spurs,19,17,.528,4.0,20,16,110.9,109.1
Memphis Grizzlies,18,16,.529,4.0,17,17,101.7,101.7
Utah Jazz,17,19,.472,6.0,19,17,106.9,105.9
Dallas Mavericks,16,18,.471,6.0,18,16,111.0,110.3
Minnesota Timberwolves,16,19,.457,6.5,17,18,111.4,111.5
New Orleans Pelicans,16,20,.444,7.0,19,17,116.3,115.5
Phoenix Suns,9,27,.250,14.0,9,27,105.0,113.7
