Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,23,21,.523,—,22,22,101.1,101.3
New Jersey Nets,22,20,.524,—,21,21,94.9,95.1
Boston Celtics,18,27,.400,5.5,19,26,97.7,99.7
Toronto Raptors,15,30,.333,8.5,17,28,99.4,103.3
New York Knicks,14,29,.326,8.5,15,28,97.0,101.3
Detroit Pistons,37,5,.881,—,33,9,99.9,90.6
Cleveland Cavaliers,26,17,.605,11.5,28,15,99.4,95.2
Milwaukee Bucks,23,21,.523,15.0,19,25,96.8,98.9
Indiana Pacers,21,21,.500,16.0,23,19,93.0,91.6
Chicago Bulls,20,23,.465,17.5,21,22,96.9,97.0
Miami Heat,28,18,.609,—,29,17,100.2,96.2
Washington Wizards,20,22,.476,6.0,21,21,99.7,99.4
Orlando Magic,18,24,.429,8.0,18,24,93.3,95.5
Atlanta Hawks,12,31,.279,14.5,13,30,95.8,101.7
Charlotte Bobcats,11,35,.239,17.0,14,32,94.6,100.0
Denver Nuggets,25,21,.543,—,25,21,99.8,98.9
Minnesota Timberwolves,21,22,.488,2.5,23,20,91.7,91.0
Utah Jazz,21,24,.467,3.5,17,28,89.6,92.9
Seattle SuperSonics,18,26,.409,6.0,16,28,102.7,106.7
Portland Trail Blazers,16,27,.372,7.5,11,32,89.3,96.0
Phoenix Suns,28,16,.636,—,30,14,106.3,100.8
Los Angeles Clippers,25,17,.595,2.0,25,17,97.7,95.3
Los Angeles Lakers,23,20,.535,4.5,24,19,98.4,96.6
Golden State Warriors,20,23,.465,7.5,21,22,99.1,99.7
Sacramento Kings,18,26,.409,10.0,20,24,99.1,100.4
San Antonio Spurs,35,10,.778,—,33,12,94.6,87.7
Dallas Mavericks,34,10,.773,0.5,31,13,100.0,93.7
Memphis Grizzlies,26,18,.591,8.5,27,17,90.2,87.1
New Orleans/Oklahoma City Hornets,22,22,.500,12.5,20,24,91.4,92.8
Houston Rockets,15,29,.341,19.5,18,26,89.6,92.0
