Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,33,9,.786,—,33,9,100.9,91.6
Philadelphia 76ers,20,20,.500,12.0,21,19,96.4,95.8
New Jersey Nets,19,22,.463,13.5,16,25,98.8,101.9
Toronto Raptors,16,26,.381,17.0,17,25,97.8,100.3
New York Knicks,15,24,.385,16.5,15,24,102.9,106.5
Cleveland Cavaliers,31,7,.816,—,32,6,100.9,89.0
Detroit Pistons,22,17,.564,9.5,19,20,93.4,93.5
Milwaukee Bucks,20,23,.465,13.5,22,21,98.0,97.5
Chicago Bulls,18,23,.439,14.5,16,25,99.1,102.3
Indiana Pacers,15,25,.375,17.0,17,23,104.9,107.0
Orlando Magic,33,8,.805,—,32,9,102.3,93.7
Atlanta Hawks,23,16,.590,9.0,22,17,98.4,96.8
Miami Heat,22,18,.550,10.5,20,20,96.7,96.6
Charlotte Bobcats,16,24,.400,16.5,16,24,91.4,94.1
Washington Wizards,8,31,.205,24.0,11,28,94.1,100.4
Denver Nuggets,27,14,.659,—,25,16,103.8,100.6
Portland Trail Blazers,24,16,.600,2.5,24,16,97.9,95.3
Utah Jazz,24,17,.585,3.0,25,16,101.8,98.6
Minnesota Timberwolves,12,26,.316,13.5,14,24,97.9,101.8
Oklahoma City Thunder,8,34,.190,19.5,11,31,95.3,102.3
Los Angeles Lakers,31,8,.795,—,29,10,107.6,99.5
Phoenix Suns,23,15,.605,7.5,21,17,104.8,103.0
Golden State Warriors,12,29,.293,20.0,13,28,106.8,112.3
Sacramento Kings,10,31,.244,22.0,10,31,98.6,107.4
Los Angeles Clippers,9,30,.231,22.0,10,29,93.2,100.2
San Antonio Spurs,26,13,.667,—,24,15,97.2,94.2
Houston Rockets,25,16,.610,2.0,25,16,96.7,93.8
New Orleans Hornets,24,13,.649,1.0,23,14,95.6,92.4
Dallas Mavericks,23,17,.575,3.5,22,18,99.7,98.3
Memphis Grizzlies,11,28,.282,15.0,12,27,93.5,99.4
