Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,45,12,.789,—,45,12,101.5,92.2
Philadelphia 76ers,27,27,.500,16.5,28,26,96.2,95.6
New Jersey Nets,24,32,.429,20.5,23,33,97.9,100.6
New York Knicks,23,32,.418,21.0,24,31,105.5,107.6
Toronto Raptors,22,36,.379,23.5,22,36,96.8,100.1
Cleveland Cavaliers,43,11,.796,—,44,10,100.9,90.8
Detroit Pistons,27,27,.500,16.0,25,29,93.2,94.1
Milwaukee Bucks,28,31,.475,17.5,30,29,99.7,99.6
Chicago Bulls,25,31,.446,19.0,25,31,100.6,102.0
Indiana Pacers,24,34,.414,21.0,25,33,104.6,106.5
Orlando Magic,41,14,.745,—,41,14,102.2,94.5
Atlanta Hawks,32,23,.582,9.0,30,25,98.7,97.3
Miami Heat,29,26,.527,12.0,27,28,96.5,96.8
Charlotte Bobcats,22,34,.393,19.5,24,32,92.1,94.2
Washington Wizards,13,43,.232,28.5,14,42,94.5,102.3
Denver Nuggets,37,19,.661,—,34,22,103.6,100.4
Portland Trail Blazers,35,20,.636,1.5,35,20,99.3,95.1
Utah Jazz,33,23,.589,4.0,34,22,102.6,99.5
Minnesota Timberwolves,18,37,.327,18.5,21,34,99.3,103.0
Oklahoma City Thunder,13,43,.232,24.0,17,39,98.3,104.4
Los Angeles Lakers,46,10,.821,—,42,14,108.9,100.7
Phoenix Suns,31,24,.564,14.5,31,24,106.4,104.4
Golden State Warriors,20,36,.357,26.0,22,34,108.2,111.5
Los Angeles Clippers,13,43,.232,33.0,12,44,94.9,103.8
Sacramento Kings,12,45,.211,34.5,12,45,99.3,108.9
San Antonio Spurs,37,17,.685,—,34,20,97.7,94.0
Houston Rockets,35,21,.625,3.0,35,21,98.6,94.9
Dallas Mavericks,33,22,.600,4.5,31,24,101.1,99.5
New Orleans Hornets,32,22,.593,5.0,32,22,96.0,93.6
Memphis Grizzlies,15,40,.273,22.5,16,39,93.5,99.7
