Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,51,22,.699,—,51,22,96.6,90.9
Philadelphia 76ers,38,36,.514,13.5,41,33,99.4,97.7
New York Knicks,36,38,.486,15.5,38,36,106.0,105.7
New Jersey Nets,23,50,.315,28.0,22,51,93.5,99.4
Toronto Raptors,20,53,.274,31.0,22,51,99.3,105.6
Chicago Bulls,53,20,.726,—,54,19,98.3,91.2
Indiana Pacers,33,42,.440,21.0,34,41,99.4,100.8
Milwaukee Bucks,29,44,.397,24.0,33,40,91.5,92.6
Detroit Pistons,26,47,.356,27.0,26,47,96.1,100.1
Cleveland Cavaliers,15,58,.205,38.0,14,59,94.8,104.8
Miami Heat,51,23,.689,—,54,20,101.8,94.9
Orlando Magic,47,27,.635,4.0,51,23,99.9,94.4
Atlanta Hawks,42,32,.568,9.0,37,37,95.4,95.4
Charlotte Bobcats,31,42,.425,19.5,26,47,93.0,96.9
Washington Wizards,18,55,.247,32.5,18,55,96.5,104.7
Oklahoma City Thunder,49,24,.671,—,45,28,104.6,101.0
Denver Nuggets,44,29,.603,5.0,47,26,107.7,103.1
Portland Trail Blazers,43,31,.581,6.5,42,32,96.4,94.7
Utah Jazz,36,39,.480,14.0,33,42,100.0,101.7
Minnesota Timberwolves,17,57,.230,32.5,23,51,101.1,106.8
Los Angeles Lakers,53,20,.726,—,52,21,102.0,95.4
Phoenix Suns,36,37,.493,17.0,35,38,105.1,105.6
Golden State Warriors,32,43,.427,22.0,31,44,103.5,106.2
Los Angeles Clippers,29,45,.392,24.5,30,44,98.9,101.8
Sacramento Kings,21,52,.288,32.0,24,49,99.3,104.4
San Antonio Spurs,57,17,.770,—,51,23,103.4,97.6
Dallas Mavericks,52,21,.712,4.5,47,26,100.1,95.8
New Orleans Hornets,42,32,.568,15.0,41,33,95.1,93.5
Memphis Grizzlies,41,33,.554,16.0,42,32,100.0,98.1
Houston Rockets,39,35,.527,18.0,42,32,106.1,103.9
