Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,39,26,.600,—,40,25,104.4,101.2
Boston Celtics,28,36,.438,10.5,30,34,100.7,101.8
Brooklyn Nets,25,38,.397,13.0,23,40,96.3,100.0
Philadelphia 76ers,15,50,.231,24.0,13,52,91.0,100.9
New York Knicks,13,51,.203,25.5,14,50,92.3,101.0
Cleveland Cavaliers,42,25,.627,—,44,23,103.3,98.8
Chicago Bulls,40,27,.597,2.0,38,29,100.8,98.8
Milwaukee Bucks,34,31,.523,7.0,35,30,97.8,96.8
Indiana Pacers,30,34,.469,10.5,33,31,96.7,96.1
Detroit Pistons,23,42,.354,18.0,28,37,98.1,100.1
Atlanta Hawks,51,14,.785,—,46,19,102.7,96.6
Washington Wizards,37,28,.569,14.0,35,30,98.5,97.3
Charlotte Hornets,29,35,.453,21.5,28,36,95.1,96.9
Miami Heat,29,36,.446,22.0,26,39,94.5,97.1
Orlando Magic,21,46,.313,31.0,21,46,95.6,101.3
Portland Trail Blazers,43,20,.683,—,43,20,102.7,97.5
Oklahoma City Thunder,36,29,.554,8.0,38,27,102.5,99.9
Utah Jazz,28,36,.438,15.5,31,33,95.3,95.7
Denver Nuggets,25,41,.379,19.5,25,41,100.2,103.7
Minnesota Timberwolves,14,50,.219,29.5,16,48,97.6,105.5
Golden State Warriors,51,13,.797,—,51,13,109.5,99.6
Los Angeles Clippers,42,24,.636,10.0,45,21,106.1,100.6
Phoenix Suns,34,33,.507,18.5,34,33,104.6,104.5
Sacramento Kings,22,42,.344,29.0,23,41,101.0,105.2
Los Angeles Lakers,17,47,.266,34.0,19,45,99.1,105.3
Memphis Grizzlies,45,20,.692,—,40,25,99.0,95.7
Houston Rockets,43,22,.662,2.0,39,26,103.0,100.0
Dallas Mavericks,42,25,.627,4.0,42,25,104.6,100.7
San Antonio Spurs,40,24,.625,4.5,41,23,101.9,97.9
New Orleans Pelicans,36,29,.554,9.0,34,31,99.8,99.0
