Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,21,3,.875,—,21,3,100.3,86.4
Toronto Raptors,15,13,.536,8.0,17,11,97.9,95.2
New Jersey Nets,11,15,.423,11.0,8,18,91.6,97.0
Philadelphia 76ers,10,16,.385,12.0,12,14,93.4,94.7
New York Knicks,8,18,.308,14.0,6,20,94.3,102.0
Detroit Pistons,19,7,.731,—,21,5,99.0,90.0
Indiana Pacers,14,13,.519,5.5,14,13,104.9,104.8
Cleveland Cavaliers,12,15,.444,7.5,9,18,96.4,100.8
Milwaukee Bucks,10,15,.400,8.5,8,17,95.1,100.0
Chicago Bulls,9,15,.375,9.0,8,16,91.7,95.9
Orlando Magic,18,10,.643,—,17,11,103.3,99.6
Atlanta Hawks,14,12,.538,3.0,12,14,94.3,94.9
Washington Wizards,13,12,.520,3.5,14,11,100.5,99.0
Charlotte Bobcats,10,14,.417,6.0,8,16,92.7,97.7
Miami Heat,7,19,.269,10.0,9,17,94.5,98.8
Denver Nuggets,15,11,.577,—,16,10,106.1,102.8
Portland Trail Blazers,15,12,.556,0.5,12,15,95.5,96.9
Utah Jazz,15,13,.536,1.0,19,9,105.0,99.9
Seattle SuperSonics,8,19,.296,7.5,8,19,98.9,105.7
Minnesota Timberwolves,4,21,.160,10.5,6,19,94.3,101.7
Phoenix Suns,18,8,.692,—,17,9,109.0,104.3
Los Angeles Lakers,16,10,.615,2.0,17,9,106.3,101.2
Golden State Warriors,15,11,.577,3.0,15,11,108.8,107.0
Sacramento Kings,11,14,.440,6.5,10,15,98.8,101.2
Los Angeles Clippers,9,16,.360,8.5,8,17,93.4,98.2
San Antonio Spurs,18,7,.720,—,18,7,99.7,93.1
Dallas Mavericks,19,9,.679,0.5,18,10,102.0,98.1
New Orleans Hornets,16,10,.615,2.5,15,11,95.8,94.2
Houston Rockets,12,14,.462,6.5,13,13,94.4,94.2
Memphis Grizzlies,8,18,.308,10.5,10,16,102.0,105.3
