Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,6,6,.500,—,6,6,90.7,89.8
New Jersey Nets,5,6,.455,0.5,6,5,85.8,84.7
Boston Celtics,5,6,.455,0.5,6,5,87.0,86.5
Washington Wizards,5,6,.455,0.5,6,5,94.2,92.6
New York Knicks,3,8,.273,2.5,3,8,86.3,91.8
Miami Heat,3,9,.250,3.0,2,10,84.4,93.0
Orlando Magic,1,11,.083,5.0,3,9,88.3,95.8
Indiana Pacers,9,2,.818,—,8,3,88.0,82.9
New Orleans Hornets,9,3,.750,0.5,7,5,96.2,92.9
Detroit Pistons,8,4,.667,1.5,8,4,95.4,90.3
Milwaukee Bucks,5,6,.455,4.0,7,4,96.4,93.7
Toronto Raptors,5,6,.455,4.0,3,8,77.5,83.7
Atlanta Hawks,4,8,.333,5.5,4,8,91.4,95.8
Chicago Bulls,4,8,.333,5.5,2,10,87.9,97.8
Cleveland Cavaliers,4,8,.333,5.5,5,7,91.8,94.6
Houston Rockets,8,3,.727,—,9,2,88.6,81.2
Dallas Mavericks,8,4,.667,0.5,8,4,98.6,93.9
San Antonio Spurs,7,6,.538,2.0,9,4,88.1,84.2
Minnesota Timberwolves,6,5,.545,2.0,7,4,88.3,85.1
Denver Nuggets,6,5,.545,2.0,5,6,89.6,89.8
Utah Jazz,6,6,.500,2.5,5,7,93.1,94.8
Memphis Grizzlies,5,5,.500,2.5,5,5,93.4,92.1
Los Angeles Lakers,9,3,.750,—,8,4,100.8,95.1
Sacramento Kings,7,4,.636,1.5,7,4,103.4,99.7
Seattle SuperSonics,6,3,.667,1.5,5,4,97.9,95.6
Portland Trail Blazers,6,5,.545,2.5,4,7,91.8,94.3
Los Angeles Clippers,4,4,.500,3.0,3,5,99.5,102.8
Phoenix Suns,5,6,.455,3.5,6,5,92.0,91.5
Golden State Warriors,4,7,.364,4.5,6,5,91.5,91.5
