Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,54,24,.692,—,54,24,96.5,90.9
New York Knicks,40,38,.513,14.0,41,37,106.6,105.8
Philadelphia 76ers,40,39,.506,14.5,44,35,99.2,97.5
New Jersey Nets,24,54,.308,30.0,23,55,94.1,100.2
Toronto Raptors,21,57,.269,33.0,23,55,99.6,105.9
Chicago Bulls,58,20,.744,—,58,20,98.6,91.3
Indiana Pacers,36,43,.456,22.5,37,42,99.8,100.8
Milwaukee Bucks,32,46,.410,26.0,36,42,91.3,92.3
Detroit Pistons,27,51,.346,31.0,28,50,96.5,100.4
Cleveland Cavaliers,17,61,.218,41.0,16,62,95.3,104.8
Miami Heat,54,24,.692,—,57,21,102.1,95.0
Orlando Magic,50,29,.633,4.5,54,25,99.4,94.0
Atlanta Hawks,44,34,.564,10.0,39,39,95.3,95.3
Charlotte Bobcats,32,46,.410,22.0,28,50,92.9,97.0
Washington Wizards,21,57,.269,33.0,20,58,97.3,105.2
Oklahoma City Thunder,52,26,.667,—,48,30,104.4,100.9
Denver Nuggets,48,30,.615,4.0,51,27,107.1,102.5
Portland Trail Blazers,46,33,.582,6.5,44,35,96.4,94.8
Utah Jazz,37,42,.468,15.5,34,45,99.4,101.4
Minnesota Timberwolves,17,62,.215,35.5,24,55,100.7,106.9
Los Angeles Lakers,55,23,.705,—,56,22,101.4,94.9
Phoenix Suns,38,40,.487,17.0,37,41,104.9,105.5
Golden State Warriors,35,44,.443,20.5,33,46,103.2,105.6
Los Angeles Clippers,31,48,.392,24.5,32,47,98.8,101.7
Sacramento Kings,23,55,.295,32.0,25,53,99.1,104.5
San Antonio Spurs,60,19,.759,—,55,24,103.7,97.8
Dallas Mavericks,53,25,.679,6.5,49,29,99.7,96.2
New Orleans Hornets,45,33,.577,14.5,44,34,95.1,93.5
Memphis Grizzlies,44,34,.564,15.5,45,33,99.9,97.5
Houston Rockets,41,38,.519,19.0,44,35,106.0,104.2
