Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,24,11,.686,—,24,11,107.7,101.7
Brooklyn Nets,16,20,.444,8.5,15,21,95.6,97.7
Boston Celtics,12,22,.353,11.5,16,18,102.6,103.7
Philadelphia 76ers,6,29,.171,18.0,5,30,90.5,103.3
New York Knicks,5,34,.128,21.0,9,30,93.2,101.6
Chicago Bulls,25,12,.676,—,22,15,101.9,98.8
Milwaukee Bucks,20,18,.526,5.5,20,18,98.8,97.8
Cleveland Cavaliers,19,18,.514,6.0,19,18,100.2,99.8
Indiana Pacers,15,23,.395,10.5,17,21,95.4,96.8
Detroit Pistons,12,24,.333,12.5,15,21,97.3,99.7
Atlanta Hawks,28,8,.778,—,24,12,102.5,97.4
Washington Wizards,25,11,.694,3.0,22,14,99.9,97.0
Miami Heat,15,21,.417,13.0,12,24,93.8,98.2
Charlotte Hornets,14,24,.368,15.0,14,24,95.6,99.4
Orlando Magic,13,26,.333,16.5,12,27,93.6,99.2
Portland Trail Blazers,28,8,.778,—,26,10,103.8,96.6
Oklahoma City Thunder,18,19,.486,10.5,20,17,98.8,98.0
Denver Nuggets,17,20,.459,11.5,17,20,102.3,103.6
Utah Jazz,13,24,.351,15.5,15,22,96.4,99.1
Minnesota Timberwolves,5,30,.143,22.5,7,28,98.4,108.3
Golden State Warriors,29,5,.853,—,28,6,109.2,98.2
Los Angeles Clippers,24,12,.667,6.0,26,10,106.5,99.9
Phoenix Suns,22,17,.564,9.5,22,17,106.9,104.5
Sacramento Kings,15,21,.417,15.0,16,20,102.2,104.2
Los Angeles Lakers,12,25,.324,18.5,12,25,101.6,107.6
Dallas Mavericks,26,11,.703,—,27,10,109.1,102.0
Houston Rockets,25,11,.694,0.5,23,13,101.6,97.3
Memphis Grizzlies,25,11,.694,0.5,22,14,101.2,97.8
San Antonio Spurs,22,15,.595,4.0,23,14,102.1,98.5
New Orleans Pelicans,18,18,.500,7.5,19,17,101.3,100.8
