Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,5,0,1.000,—,4,1,115.0,106.0
Miami Heat,5,1,.833,0.5,5,1,117.8,106.2
Boston Celtics,4,1,.800,1.0,3,2,108.6,103.0
Milwaukee Bucks,4,2,.667,1.5,4,2,119.2,111.0
Toronto Raptors,4,2,.667,1.5,4,2,113.0,106.8
Charlotte Hornets,3,3,.500,2.5,2,4,105.5,112.5
Indiana Pacers,3,3,.500,2.5,3,3,105.2,103.8
Detroit Pistons,3,4,.429,3.0,3,4,108.3,112.0
Atlanta Hawks,2,3,.400,3.0,2,3,103.4,104.4
Brooklyn Nets,2,4,.333,3.5,3,3,118.7,119.5
Cleveland Cavaliers,2,4,.333,3.5,2,4,105.0,111.0
Orlando Magic,2,4,.333,3.5,2,4,93.5,98.2
Chicago Bulls,2,5,.286,4.0,2,5,105.0,110.3
Washington Wizards,1,4,.200,4.0,2,3,117.2,121.4
New York Knicks,1,6,.143,5.0,2,5,99.6,108.7
Los Angeles Lakers,5,1,.833,—,5,1,109.8,99.3
Minnesota Timberwolves,4,1,.800,0.5,3,2,118.0,112.0
Los Angeles Clippers,5,2,.714,0.5,5,2,112.9,107.3
Dallas Mavericks,4,2,.667,1.0,4,2,116.7,112.2
San Antonio Spurs,4,2,.667,1.0,4,2,112.8,109.8
Denver Nuggets,4,2,.667,1.0,3,3,103.5,103.2
Phoenix Suns,4,2,.667,1.0,5,1,115.2,106.0
Utah Jazz,4,3,.571,1.5,5,2,100.0,95.6
Houston Rockets,3,3,.500,2.0,2,4,121.3,127.0
Portland Trail Blazers,3,3,.500,2.0,3,3,113.8,113.3
Oklahoma City Thunder,2,4,.333,3.0,4,2,104.3,101.8
Sacramento Kings,2,5,.286,3.5,2,5,101.1,110.1
Memphis Grizzlies,1,4,.200,3.5,1,4,106.6,119.4
New Orleans Pelicans,1,5,.167,4.0,2,4,118.3,122.5
Golden State Warriors,1,5,.167,4.0,1,5,109.2,120.8
