Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,13,4,.765,—,13,4,108.5,98.9
Brooklyn Nets,6,9,.400,6.0,7,8,98.9,100.4
Boston Celtics,4,10,.286,7.5,5,9,103.4,107.6
New York Knicks,4,14,.222,9.5,5,13,93.4,99.2
Philadelphia 76ers,0,16,.000,12.5,2,14,90.8,105.7
Chicago Bulls,11,6,.647,—,10,7,101.1,98.3
Milwaukee Bucks,10,8,.556,1.5,8,10,97.1,98.3
Cleveland Cavaliers,8,7,.533,2.0,9,6,103.3,99.3
Indiana Pacers,7,10,.412,4.0,7,10,93.4,95.3
Detroit Pistons,3,14,.176,8.0,5,12,91.9,98.4
Washington Wizards,10,5,.667,—,8,7,97.6,96.7
Atlanta Hawks,9,6,.600,1.0,8,7,103.4,101.5
Miami Heat,9,7,.563,1.5,8,8,96.3,96.4
Orlando Magic,7,12,.368,5.0,6,13,94.6,100.1
Charlotte Hornets,4,14,.222,7.5,5,13,93.6,101.1
Portland Trail Blazers,13,4,.765,—,13,4,104.2,96.2
Denver Nuggets,8,8,.500,4.5,8,8,105.5,105.5
Oklahoma City Thunder,5,12,.294,8.0,7,10,90.9,93.2
Utah Jazz,5,12,.294,8.0,5,12,95.6,101.5
Minnesota Timberwolves,4,11,.267,8.0,3,12,100.8,110.1
Golden State Warriors,14,2,.875,—,13,3,107.1,96.5
Los Angeles Clippers,11,5,.688,3.0,11,5,103.8,99.1
Phoenix Suns,10,8,.556,5.0,10,8,104.5,103.3
Sacramento Kings,9,8,.529,5.5,9,8,101.2,100.6
Los Angeles Lakers,4,13,.235,10.5,4,13,104.1,112.0
Memphis Grizzlies,15,2,.882,—,13,4,100.4,92.4
Houston Rockets,13,4,.765,2.0,11,6,97.5,92.8
Dallas Mavericks,13,5,.722,2.5,14,4,109.1,100.1
San Antonio Spurs,12,4,.750,2.5,12,4,99.4,92.5
New Orleans Pelicans,7,8,.467,7.0,8,7,100.5,98.8
